start,finish,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2
2020/5/5 8:30,2020/5/5 9:02,CHINA,CHN,9,1,9,8,9,9,10,9,8,9,9,9,7,9,9,65,20,15,8,8,6,9,6,10,9,3,2,3,2,5,7,6,7,5,6,7,8,8,7,9,7,7,8,9,8,8,9,8,7,8,6,3,6,2,7,6,6,6,6,7,6,7,7,7,8,3,7,8,7,20,80,6,3,8,25,3,4,2,,43,3,1,1,,2,1,1,1,213,0
2020/5/5 8:35,2020/5/5 9:08,CHINA,CHN,8,1,9,7,7,7,9,8,9,8,8,6,5,9,8,75,15,10,7,7,6,2,4,10,5,3,1,4,3,7,8,6,6,8,7,5,8,5,7,9,7,7,6,6,6,8,7,7,7,5,7,7,7,3,6,3,8,7,6,6,8,7,9,7,8,3,9,6,8,0,10,4,12,7,25,3,7,1,,33,3,1,1,,5,1,1,1,213,0
2020/5/5 8:44,2020/5/5 9:17,CHINA,CHN,10,1,10,10,10,10,10,9,8,10,10,10,7,10,10,70,30,0,8,7,8,8,7,10,10,8,1,6,2,5,10,10,10,2,5,6,5,9,8,10,8,10,10,10,8,7,7,7,6,3,4,6,8,2,5,1,7,8,6,9,9,5,0,8,8,3,2,5,9,0,0,5,10,7,25,300,4,2,,45,3,1,1,,5,1,1,1,213,0
2020/5/5 9:01,2020/5/5 9:19,CHINA,CHN,9,1,8,10,8,8,9,9,9,10,10,10,8,10,10,20,50,30,8,6,4,3,2,10,9,2,1,2,1,2,9,9,8,3,6,5,6,8,8,5,6,8,7,8,8,8,8,9,3,7,9,7,7,6,8,7,7,8,7,9,9,6,2,7,5,2,8,8,7,20,50,5,4,6,25,3,7,2,,31,3,1,1,,3,1,1,1,213,0
2020/5/5 9:02,2020/5/5 9:19,CHINA,CHN,8,2,8,8,8,8,8,9,7,8,9,9,8,8,8,50,20,30,6,6,7,6,6,8,8,3,5,3,4,3,5,5,7,3,6,6,6,7,6,5,6,8,5,6,6,5,6,6,6,4,5,6,6,7,5,6,5,6,6,6,5,5,6,5,4,2,6,4,6,10,20,5,10,8,25,3,4,1,,41,3,1,1,,5,1,1,1,213,0
2020/5/5 9:05,2020/5/5 9:30,CHINA,CHN,10,2,10,10,10,10,10,9,8,10,8,8,7,10,9,30,70,0,8,8,8,7,8,10,10,5,6,4,3,4,9,8,8,2,2,6,7,7,8,7,7,9,7,7,8,7,7,8,7,6,6,7,9,6,8,6,8,8,6,8,9,3,0,7,5,2,0,2,8,0,10,3,7,9,25,3,7,2,,28,1,0,1,,6,2,1,1,213,0
2020/5/5 9:10,2020/5/5 9:58,CHINA,CHN,10,1,8,9,8,5,4,4,3,6,8,6,5,10,10,60,20,20,9,7,7,3,6,10,10,3,5,3,3,3,9,4,10,4,9,8,7,8,10,10,10,10,7,8,9,9,10,6,6,6,6,7,6,8,6,4,7,7,7,8,6,8,8,5,8,5,9,8,7,30,60,6,10,7,25,3,7,1,,55,3,1,1,,2,1,1,1,213,0
2020/5/5 9:26,2020/5/5 9:57,CHINA,CHN,10,0,10,10,10,10,10,10,9,9,10,10,5,10,10,50,20,30,7,5,5,1,5,10,10,1,0,3,0,5,9,9,7,0,2,7,5,10,8,5,9,9,2,5,10,9,9,10,4,5,9,7,7,4,4,5,5,4,9,9,8,5,1,8,5,1,5,6,9,20,50,5,10,5,25,3,4,1,,40,3,1,1,,5,1,1,1,213,0
2020/5/5 9:26,2020/5/5 9:57,CHINA,CHN,9,3,8,9,9,8,8,6,8,8,9,8,9,9,8,50,50,0,8,5,5,8,8,8,9,2,1,0,1,7,9,9,8,2,7,8,9,8,9,8,7,7,8,7,9,7,8,8,6,8,6,3,7,5,7,5,7,7,6,8,7,4,1,6,6,3,6,7,9,40,20,4,7,7,25,3,7,1,,29,3,2,1,,6,1,1,1,213,0
2020/5/5 9:41,2020/5/5 10:01,CHINA,CHN,7,3,5,6,7,5,6,8,3,7,3,8,6,5,4,40,30,30,4,6,3,4,6,10,8,8,3,2,1,2,5,6,8,9,5,7,8,5,4,2,8,8,7,5,6,7,6,5,3,5,3,5,6,7,4,7,9,7,2,7,8,3,2,5,6,2,5,7,8,10,70,5,10,6,50,30,4,1,,52,3,1,1,,3,1,1,1,213,0
2020/5/5 9:49,2020/5/5 10:04,CHINA,CHN,10,1,8,9,5,8,10,7,5,10,5,8,5,8,9,50,50,0,5,4,5,7,8,10,9,5,4,1,5,4,6,5,8,10,5,6,8,6,10,7,8,10,8,10,4,7,8,10,8,9,5,8,5,5,7,4,6,4,3,8,4,7,3,8,3,9,7,4,8,50,30,7,7,5,25,3,4,2,,60,3,1,5,,5,1,1,1,213,0
2020/5/5 11:00,2020/5/5 11:19,CHINA,CHN,10,1,9,10,10,9,10,9,10,9,10,9,10,9,10,10,70,20,10,9,8,9,1,10,10,2,1,2,1,8,9,10,10,1,1,8,9,8,10,8,6,9,10,9,9,10,8,9,9,9,1,1,9,0,8,1,9,10,0,10,9,8,0,8,9,1,10,9,10,0,0,0,10,10,50,1,4,2,,61,3,1,5,,5,1,1,1,213,0
2020/5/5 11:04,2020/5/5 11:52,CHINA,CHN,10,1,9,10,9,8,9,10,8,10,8,6,10,9,10,0,30,70,6,4,8,9,5,10,10,2,2,1,1,5,9,5,7,1,5,9,8,10,7,5,7,10,5,10,7,5,6,6,5,6,9,2,7,5,9,5,6,5,6,8,7,5,5,8,7,3,5,2,8,0,20,5,7,7,50,3,4,2,,63,3,1,5,,6,1,1,1,213,0
2020/5/5 11:20,2020/5/5 11:53,CHINA,CHN,8,2,8,8,9,9,8,8,8,5,7,8,7,8,8,85,10,5,7,7,7,7,8,9,9,5,5,7,6,6,8,8,8,2,3,5,7,7,7,5,3,5,7,7,7,7,7,8,8,8,5,5,7,5,7,3,7,7,5,7,7,7,2,7,7,2,7,7,8,0,0,7,6,8,25,3,4,1,,32,3,1,1,,3,1,1,1,213,0
2020/5/5 11:22,2020/5/5 11:53,CHINA,CHN,9,4,7,8,6,9,10,7,6,8,6,7,8,5,9,10,30,60,6,8,6,7,5,9,8,7,4,3,2,6,6,5,7,2,3,4,6,7,4,3,7,5,8,9,6,7,8,9,5,7,2,1,6,3,6,1,6,7,1,6,7,8,3,8,8,3,3,8,3,30,70,6,9,7,50,900,4,2,,62,3,1,5,,5,1,1,1,213,0
2020/5/5 11:28,2020/5/5 12:00,CHINA,CHN,10,0,8,10,9,10,10,9,9,10,8,10,8,10,10,30,50,20,9,7,8,5,7,10,10,1,0,0,3,3,10,5,9,1,2,6,5,7,7,7,5,9,8,8,7,8,9,10,7,7,5,5,7,5,7,5,7,7,4,7,8,5,6,7,8,3,7,7,7,10,20,7,7,7,50,9,4,1,,60,3,1,5,,5,1,1,1,213,0
2020/5/5 11:53,2020/5/5 12:09,CHINA,CHN,10,2,10,10,10,10,9,8,10,7,10,10,5,10,8,0,50,50,7,8,9,8,10,10,10,1,1,2,0,1,10,8,8,2,2,8,7,8,7,2,3,2,9,7,8,8,9,7,9,7,2,2,6,1,6,2,9,7,3,6,7,8,1,6,7,9,6,6,9,10,10,8,2,8,50,3,4,2,,66,3,1,5,,5,1,1,1,213,0
2020/5/5 12:00,2020/5/5 12:31,CHINA,CHN,10,5,10,10,10,10,10,10,10,5,10,10,5,10,8,50,25,25,10,7,9,7,5,10,10,2,3,4,5,6,6,8,8,9,5,6,8,8,8,7,8,7,8,8,9,10,8,8,5,6,7,8,7,7,9,8,5,5,5,8,7,5,8,6,6,4,5,5,6,10,10,5,1,10,50,3,4,1,,33,3,1,1,,4,1,1,1,213,0
2020/5/5 12:09,2020/5/5 12:36,CHINA,CHN,8,3,7,8,8,5,6,8,8,8,4,7,8,9,8,80,0,20,5,6,3,4,5,10,6,5,3,4,3,3,7,8,7,3,2,5,6,7,7,5,6,7,6,7,8,7,8,7,7,8,5,5,5,6,8,7,8,8,4,7,7,8,3,7,8,4,7,8,7,30,30,6,5,6,25,3,7,1,,23,1,0,1,,5,1,1,1,213,0
2020/5/5 12:20,2020/5/5 12:43,CHINA,CHN,9,0,8,8,8,7,7,7,8,8,7,8,8,6,8,15,85,0,7,6,6,6,6,10,7,1,0,1,0,5,5,3,5,5,5,4,5,4,5,6,5,5,5,5,6,5,6,6,5,5,6,7,6,2,5,6,6,6,6,9,7,7,7,7,6,2,7,7,7,20,60,7,6,6,25,3,7,1,,27,3,0,1,,3,1,1,1,213,0
2020/5/5 12:25,2020/5/5 12:45,CHINA,CHN,10,2,10,10,10,6,10,10,10,10,10,10,5,10,10,60,20,20,5,7,5,7,2,10,8,2,1,2,1,2,4,10,8,1,10,5,8,7,9,9,10,10,7,10,9,10,8,7,5,7,9,6,6,1,7,5,7,5,8,2,4,1,5,5,4,8,4,2,1,40,50,5,10,4,25,3,4,2,,33,3,1,1,,4,1,1,1,213,0
2020/5/5 12:25,2020/5/5 12:41,CHINA,CHN,9,1,10,8,10,9,9,8,8,9,9,9,8,9,8,50,50,0,7,5,5,7,7,10,10,5,5,9,5,5,8,10,9,5,3,5,5,8,7,7,7,8,9,9,5,0,7,8,3,6,3,5,7,4,3,5,5,8,4,7,10,7,5,3,4,3,5,1,4,20,60,6,6,8,125,3,5,2,,57,3,1,1,,5,1,1,1,213,0
2020/5/5 12:57,2020/5/5 13:16,CHINA,CHN,10,2,8,6,9,10,8,9,6,10,10,9,10,9,10,50,40,10,10,8,10,2,10,10,9,2,7,1,10,8,10,9,10,1,3,5,7,8,7,9,8,9,10,9,7,9,6,10,10,8,6,2,9,1,7,3,8,7,3,10,9,10,10,9,7,3,8,9,7,10,20,1,1,10,25,3,4,2,,33,3,1,1,,6,1,1,1,213,0
2020/5/5 12:58,2020/5/5 13:15,CHINA,CHN,10,2,8,8,8,8,8,10,7,8,7,8,6,8,8,60,30,10,8,6,8,1,3,10,10,1,0,2,1,8,7,8,7,1,1,8,8,8,9,7,6,7,8,8,8,6,9,9,9,6,2,2,7,2,7,2,8,6,3,8,7,6,8,6,7,3,3,3,6,10,20,5,6,8,50,3,7,1,,52,3,1,1,,5,1,1,1,213,0
2020/5/5 13:14,2020/5/5 13:44,CHINA,CHN,10,2,7,7,9,10,10,10,7,7,9,8,7,8,8,80,0,20,5,6,6,8,8,8,8,3,3,4,4,4,7,7,7,5,5,6,6,7,6,7,5,7,5,4,6,7,6,7,4,5,4,7,8,7,8,8,7,7,7,8,7,6,2,6,5,3,6,6,8,0,0,8,10,4,25,1,7,1,,28,3,1,1,,4,1,1,1,213,0
2020/5/5 13:42,2020/5/5 13:59,CHINA,CHN,8,1,5,8,8,8,5,5,4,9,3,4,7,8,7,50,40,10,8,6,5,8,5,9,5,3,5,4,5,1,9,9,8,3,4,4,3,9,5,3,8,8,6,6,6,5,5,6,6,4,4,6,6,6,5,5,5,5,8,5,5,3,6,4,3,8,5,4,5,10,50,2,3,9,50,3,4,2,,20,1,0,4,,5,2,1,1,213,0
2020/5/5 13:49,2020/5/5 14:09,CHINA,CHN,10,1,8,9,9,7,8,9,7,9,8,10,8,9,8,0,80,20,9,9,7,1,8,10,10,0,1,1,0,2,8,9,9,1,1,8,8,10,8,8,8,9,9,8,8,9,7,8,7,9,1,0,7,1,7,0,7,7,1,7,8,6,1,8,7,2,7,7,2,0,10,1,9,8,25,3,4,2,,65,3,1,5,,3,1,1,1,213,0
2020/5/5 13:53,2020/5/5 14:17,CHINA,CHN,8,2,9,9,9,9,8,9,8,7,8,9,10,10,10,30,65,5,7,7,6,7,5,10,10,1,3,3,3,5,9,8,8,3,3,5,7,8,8,5,8,9,6,7,8,9,7,8,5,8,3,2,7,5,6,5,7,8,5,7,8,6,3,7,8,3,8,7,9,10,10,5,11,7,25,3,7,1,,47,3,1,1,,4,1,1,1,213,0
2020/5/5 14:18,2020/5/5 14:45,CHINA,CHN,9,0,10,8,9,9,9,10,9,10,8,10,9,10,10,50,50,0,6,6,4,8,6,9,9,1,2,0,1,5,8,9,10,1,4,5,6,7,6,4,5,6,8,5,7,8,9,8,7,10,3,0,6,3,6,6,7,9,2,10,9,6,3,8,6,1,7,8,9,30,40,7,12,8,25,3,4,2,,35,3,1,1,,5,1,1,1,213,0
2020/5/5 14:29,2020/5/5 15:03,CHINA,CHN,9,1,8,7,7,7,9,8,8,8,6,8,9,9,9,20,40,40,8,9,8,9,8,9,10,3,5,6,3,8,9,10,9,8,2,5,9,8,9,9,2,5,9,8,8,9,9,9,8,9,5,8,8,3,7,5,9,9,5,9,8,5,2,6,8,4,8,8,9,10,30,6,5,9,25,3,7,1,,39,3,2,1,,5,1,1,1,213,0
2020/5/5 14:40,2020/5/5 15:03,CHINA,CHN,7,1,6,5,5,6,6,5,4,6,6,5,5,7,7,80,10,10,4,4,4,5,5,9,9,6,6,5,4,6,6,7,6,3,4,5,5,6,5,6,4,4,4,4,4,4,5,5,6,6,2,3,7,7,3,6,5,5,5,6,6,5,5,6,5,3,6,5,6,20,50,6,9,4,25,3,7,1,,39,3,1,1,,4,1,1,1,213,0
2020/5/5 14:42,2020/5/5 15:00,CHINA,CHN,8,1,9,8,9,9,8,8,9,9,8,7,8,9,7,98,1,1,8,8,7,5,8,8,8,8,7,7,8,8,7,6,9,4,7,7,6,8,8,7,8,9,9,9,8,6,9,8,8,6,1,2,8,2,8,2,3,7,2,8,8,9,6,8,7,3,7,6,9,20,60,8,12,8,50,3,8,1,,65,3,1,5,,1,1,1,1,213,0
2020/5/5 14:43,2020/5/5 15:14,CHINA,CHN,9,1,8,9,8,9,8,9,7,9,8,9,8,9,9,50,20,30,8,7,8,4,7,10,9,2,1,2,1,5,9,8,7,1,2,6,5,8,6,3,6,7,9,9,9,8,8,9,7,8,2,2,8,3,8,5,9,8,2,8,8,8,1,8,8,2,8,8,9,0,10,5,9,8,25,3,7,2,,28,2,0,1,,6,1,1,1,213,0
2020/5/5 15:02,2020/5/5 15:38,CHINA,CHN,10,1,10,10,10,9,8,9,3,9,10,10,7,10,10,100,0,0,8,6,5,9,7,10,10,5,2,1,1,5,9,8,9,2,5,6,8,9,9,6,6,5,8,7,9,7,8,9,6,5,9,4,6,4,7,7,8,7,5,9,8,6,1,7,6,3,7,7,9,10,10,5,6,6,50,3,4,2,,40,3,1,1,,6,1,1,1,213,0
2020/5/5 15:03,2020/5/5 15:51,CHINA,CHN,9,1,10,10,10,9,10,10,9,10,8,10,9,10,9,0,90,10,8,7,8,4,8,10,10,4,6,5,6,6,9,8,9,1,4,7,9,10,10,7,7,6,8,8,9,8,8,9,9,9,4,3,6,2,9,4,8,6,4,8,9,6,1,8,6,0,6,5,9,0,0,7,6,8,25,3,1.5,1,,31,3,1,1,,4,1,1,1,213,0
2020/5/5 15:04,2020/5/5 15:38,CHINA,CHN,8,4,9,7,7,8,8,9,10,9,2,2,1,9,8,70,20,10,9,8,7,6,6,10,10,2,1,2,1,0,9,9,10,2,1,7,7,7,5,9,5,5,9,7,8,7,8,8,7,8,3,2,6,3,7,1,8,6,1,9,9,3,1,7,6,2,8,8,9,10,10,2,13,9,25,3,7,1,,62,3,1,5,,6,2,1,1,213,0
2020/5/5 15:12,2020/5/5 15:33,CHINA,CHN,10,0,9,10,10,8,9,9,8,9,8,9,9,10,10,50,40,10,3,1,5,7,2,10,10,5,3,2,4,6,8,8,7,8,2,4,4,8,8,7,5,7,4,4,5,5,5,6,4,5,3,8,6,3,4,5,5,4,6,5,6,4,2,5,4,7,1,5,5,10,10,5,11,4,125,3,4,1,,28,2,0,1,,1,1,1,1,213,0
2020/5/5 15:28,2020/5/5 15:52,CHINA,CHN,10,1,9,9,9,7,7,9,9,10,3,5,4,9,9,20,60,20,8,6,5,4,4,10,9,1,2,3,2,4,7,7,6,1,1,1,8,8,6,5,5,7,8,7,7,8,9,10,7,8,5,4,6,4,7,6,8,7,5,9,9,6,0,4,7,1,4,9,8,10,50,3,9,9,50,1,4,2,,56,3,1,3,,5,1,1,1,213,0
2020/5/5 15:29,2020/5/5 15:58,CHINA,CHN,9,1,10,9,9,8,8,9,8,9,8,9,8,10,10,40,55,5,9,7,5,3,4,10,9,1,0,1,0,5,2,8,8,1,1,6,8,8,10,5,7,8,9,8,8,5,8,7,8,9,4,4,9,4,7,8,10,8,3,8,9,5,1,8,8,4,3,9,9,10,10,1,2,7,50,3,4,2,,61,3,1,5,,5,1,1,1,213,0
2020/5/5 15:34,2020/5/5 16:01,CHINA,CHN,9,1,8,9,9,8,10,8,9,9,8,9,8,9,10,60,30,10,7,7,7,6,7,10,9,3,1,2,2,1,9,8,9,1,1,8,9,8,9,7,9,8,8,8,9,9,10,9,9,9,1,1,8,3,8,1,8,8,1,9,8,7,1,8,9,1,8,9,10,10,10,2,12,8,25,3,4,2,,53,3,2,1,,5,1,1,1,213,0
2020/5/5 15:38,2020/5/5 16:07,CHINA,CHN,10,2,8,9,9,10,10,10,8,10,9,9,8,10,8,50,50,0,8,8,9,9,8,10,10,1,0,1,0,3,8,8,8,3,3,8,7,7,5,5,6,7,7,8,8,8,9,10,6,8,5,4,7,5,7,5,8,8,5,9,8,7,0,6,7,1,5,7,6,10,10,5,6,8,25,3,4,1,,44,3,1,1,,7,1,1,1,213,0
2020/5/5 15:41,2020/5/5 15:59,CHINA,CHN,9,1,8,8,10,9,10,10,8,8,10,9,9,10,9,0,100,0,6,8,5,9,9,10,10,5,7,1,7,7,10,8,9,1,2,8,9,10,8,2,2,1,8,8,10,7,8,9,8,9,1,1,8,3,5,4,8,2,6,10,9,8,0,8,9,3,8,5,8,0,0,8,12,6,25,3,7,2,,61,3,1,5,,5,1,1,1,213,0
2020/5/5 15:41,2020/5/5 16:18,CHINA,CHN,10,1,8,7,7,10,8,8,7,10,10,10,7,10,10,15,80,5,7,8,5,7,7,10,10,2,1,2,1,4,6,6,8,0,1,3,8,7,6,9,2,2,7,8,10,8,8,9,6,8,5,5,6,2,6,4,5,6,4,8,4,4,1,6,5,1,8,7,8,20,50,5,9,7,25,3,7,2,,28,2,0,1,,5,1,1,1,213,0
2020/5/5 15:42,2020/5/5 16:08,CHINA,CHN,10,0,8,10,10,8,9,8,8,10,10,10,7,10,8,90,10,0,6,4,8,9,10,10,10,3,2,0,2,2,10,9,9,0,1,8,7,10,8,7,7,9,8,7,9,7,7,8,8,7,6,1,7,7,3,3,7,9,2,10,9,6,1,8,7,3,2,8,10,10,10,7,10,8,25,3,7,2,,65,3,1,5,,3,1,1,1,213,0
2020/5/5 15:45,2020/5/5 16:05,CHINA,CHN,9,1,9,9,6,8,8,7,6,10,7,10,8,9,10,20,50,30,7,6,5,8,3,10,10,5,0,1,2,4,8,7,8,1,5,7,6,10,9,5,8,9,5,7,7,5,7,6,7,8,5,5,4,4,2,5,6,5,2,10,5,7,0,6,5,3,8,7,9,20,20,5,12,5,25,1,7,1,,23,2,0,4,,5,2,1,1,213,0
2020/5/5 15:48,2020/5/5 16:20,CHINA,CHN,9,1,8,10,9,10,8,9,10,9,8,10,5,9,10,50,30,20,7,6,8,7,9,10,9,5,6,7,5,2,9,7,8,1,2,8,9,10,9,7,9,10,5,6,8,7,8,7,9,7,5,6,8,2,8,5,8,7,4,8,9,5,2,7,9,1,8,9,7,0,20,6,9,5,25,3,7,2,,55,3,1,1,,5,1,1,1,213,0
2020/5/5 15:48,2020/5/5 16:15,CHINA,CHN,10,0,5,10,10,10,10,10,6,8,4,7,7,10,9,20,50,30,8,5,4,6,3,10,9,1,2,2,1,1,10,9,9,1,1,1,8,8,6,6,7,8,8,9,8,5,6,8,5,7,3,1,7,1,7,5,7,5,1,7,8,5,1,5,6,3,6,7,7,40,30,6,12,6,50,1,4,2,,25,1,0,1,,5,1,1,1,213,0
2020/5/5 15:48,2020/5/5 16:04,CHINA,CHN,10,0,10,10,10,10,10,9,7,10,6,10,6,10,10,0,80,20,5,7,0,7,10,10,10,1,0,0,3,2,10,10,10,0,0,6,7,10,5,10,5,10,10,10,10,10,10,10,7,7,5,2,5,5,8,5,7,5,0,10,10,3,0,10,10,2,6,10,10,20,40,5,9,8,25,3,6,2,,24,1,0,1,,5,1,1,1,213,0
2020/5/5 15:49,2020/5/5 16:17,CHINA,CHN,10,2,8,10,9,10,9,9,8,10,9,10,8,9,10,10,60,30,3,3,9,10,8,10,10,2,1,2,1,3,8,10,7,2,1,10,9,10,8,8,10,8,9,9,9,10,7,9,9,10,2,4,7,2,9,5,7,10,7,8,10,8,3,5,8,5,9,10,8,10,10,8,13,9,50,3,4,1,,62,3,1,5,,5,1,1,1,213,0
2020/5/5 15:51,2020/5/5 16:46,CHINA,CHN,9,1,8,9,8,9,9,10,8,9,9,10,8,9,9,80,20,0,7,7,7,8,5,10,9,2,2,3,1,5,9,7,8,7,7,8,9,9,9,8,9,8,7,8,9,9,7,9,7,8,7,4,7,6,7,5,8,8,6,8,8,9,8,9,8,6,7,9,8,20,50,4,12,8,25,3,2,2,,41,3,1,1,,3,1,1,1,213,0
2020/5/5 15:52,2020/5/5 16:25,CHINA,CHN,8,1,2,9,8,8,9,8,9,9,8,10,6,8,10,70,20,10,8,8,10,2,8,10,10,7,9,9,3,2,9,10,8,2,3,8,9,10,8,8,9,7,8,10,8,10,7,9,8,10,3,2,8,2,7,5,9,10,2,8,9,7,8,8,8,2,8,9,8,10,10,8,5,8,50,3,3,1,,57,3,1,1,,6,1,1,1,213,0
2020/5/5 15:54,2020/5/5 16:09,CHINA,CHN,8,1,8,8,9,9,9,7,9,9,9,8,9,9,8,30,50,20,8,7,5,6,7,10,10,1,0,0,3,4,9,8,9,0,1,7,7,9,8,8,8,7,8,8,8,8,8,9,8,8,2,2,8,3,8,3,9,9,4,8,8,8,1,8,9,2,9,8,7,10,10,3,3,7,25,3,7,1,,55,3,2,1,,4,1,1,1,213,0
2020/5/5 15:57,2020/5/5 16:13,CHINA,CHN,8,4,8,8,9,8,8,7,8,9,1,7,1,8,9,0,50,50,7,5,3,5,3,10,9,2,1,2,1,4,9,9,9,1,4,5,7,7,7,3,3,4,7,8,9,7,7,8,8,8,5,3,6,3,6,4,7,5,4,6,7,4,2,6,7,2,7,8,5,10,10,5,9,9,25,3,7,2,,32,3,1,1,,2,1,1,1,213,0
2020/5/5 15:59,2020/5/5 16:26,CHINA,CHN,10,1,10,9,10,10,9,10,9,10,8,10,9,10,10,70,20,10,9,9,0,1,0,10,10,0,1,0,1,0,9,10,10,0,1,1,2,10,3,9,7,9,9,10,9,10,10,9,10,9,1,0,9,0,9,1,9,10,0,10,9,10,0,9,9,0,1,9,10,10,10,1,7,9,25,3,2,1,,57,3,1,1,,2,1,1,1,213,0
2020/5/5 15:59,2020/5/5 16:18,CHINA,CHN,10,0,10,10,10,8,9,10,7,8,10,10,8,10,5,60,30,10,8,8,4,8,5,10,8,1,0,2,0,8,10,8,8,0,5,5,7,8,7,5,5,3,8,8,5,5,7,8,4,6,10,3,5,2,8,10,10,5,3,8,8,5,0,5,5,2,7,7,7,40,40,4,9,8,25,3,7,1,,43,3,1,1,,5,1,1,1,213,0
2020/5/5 16:00,2020/5/5 16:26,CHINA,CHN,10,0,10,8,9,10,9,9,10,10,10,9,9,9,10,70,30,0,10,9,5,9,8,10,9,1,1,3,1,1,9,10,10,9,9,10,9,9,10,10,8,9,10,9,10,10,9,9,10,9,1,1,10,1,9,1,9,10,9,10,9,10,0,10,9,6,8,9,10,10,10,10,6,10,50,3,4,1,,65,3,1,5,,5,1,1,1,213,0
2020/5/5 16:00,2020/5/5 16:24,CHINA,CHN,10,2,4,10,9,10,9,9,10,9,6,6,4,10,9,30,40,30,6,8,6,7,6,10,9,2,3,2,3,4,5,4,10,1,4,7,9,9,7,9,7,7,5,7,8,7,6,7,8,6,8,1,6,4,9,3,9,7,3,7,7,5,7,9,6,3,6,6,8,10,30,3,9,8,50,900,14,2,,60,3,1,5,,3,1,1,1,213,0
2020/5/5 16:01,2020/5/5 16:48,CHINA,CHN,9,1,10,10,9,7,7,7,8,8,3,8,3,8,10,60,38,2,6,5,6,8,4,10,10,0,0,0,2,5,5,4,6,5,5,8,8,8,8,4,8,5,8,7,8,6,8,7,7,3,7,5,9,8,5,5,5,8,6,8,5,7,6,7,5,2,7,7,7,20,50,7,8,10,25,33,6,1,,65,3,1,5,,3,1,1,1,213,0
2020/5/5 16:01,2020/5/5 16:33,CHINA,CHN,10,1,8,10,10,7,6,8,8,10,8,10,10,10,10,0,80,20,9,7,5,0,3,10,10,2,0,0,0,3,10,10,10,0,0,8,5,10,10,10,5,5,10,10,9,9,9,10,6,9,5,4,8,5,1,5,9,5,0,10,10,5,0,10,10,2,8,8,5,0,0,5,6,8,50,3,5,1,,23,1,0,4,,5,1,1,1,213,0
2020/5/5 16:01,2020/5/5 16:22,CHINA,CHN,7,1,10,9,8,10,9,9,10,10,6,8,5,9,10,0,100,0,7,8,3,5,7,10,9,1,2,1,2,2,10,9,10,3,5,10,6,8,7,7,8,10,8,9,10,8,9,10,8,7,6,4,6,5,8,6,9,8,4,10,9,7,1,7,8,4,8,6,8,10,10,4,9,10,25,3,7,2,,53,3,1,1,,5,1,1,1,213,0
2020/5/5 16:02,2020/5/5 16:22,CHINA,CHN,10,0,10,10,10,8,10,10,7,10,10,8,9,10,8,0,80,20,9,8,5,5,3,10,10,1,2,0,0,1,10,6,5,0,0,5,10,10,10,5,10,10,8,10,10,10,9,10,3,3,5,5,8,1,5,7,5,10,1,10,10,8,0,6,6,0,9,8,8,20,20,2,12,9,25,3,4,1,,33,3,1,1,,2,1,1,1,213,0
2020/5/5 16:04,2020/5/5 16:30,CHINA,CHN,8,2,7,9,7,10,7,9,7,9,9,7,8,9,7,45,30,25,9,6,8,1,0,9,8,1,1,3,1,1,8,9,8,0,1,8,9,7,8,8,8,8,9,9,9,10,7,8,9,9,1,1,6,1,8,1,8,9,0,8,10,8,0,8,9,0,8,9,7,10,40,2,8,8,25,3,2.6,2,,65,3,1,5,,4,1,1,1,213,0
2020/5/5 16:05,2020/5/5 16:53,CHINA,CHN,9,1,1,9,9,8,8,10,7,7,5,8,6,6,5,80,0,20,6,6,1,8,1,10,10,1,1,0,0,1,9,9,9,10,0,5,6,8,8,10,5,7,8,8,9,8,8,7,7,8,2,2,5,1,9,5,5,6,0,10,9,6,0,9,9,0,9,9,9,0,50,0,16,7,25,3,4,1,,41,3,1,1,,5,1,1,1,213,0
