RecordedDate,Duration_sec,Country,Language,Informed.consent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self.control_1,trait_self.control_2,trait_self.control_3,trait_self.control_4,self.esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
05/05/2020 4:02,1419,Pakistan,EN,Agree,10,0,10,10,10,6,5,10,10,8,10,10,10,10,10,0,100,0,5,7,5,5,5,10,10,5,5,5,6,10,10,10,10,5,5,5,5,5,10,5,5,5,3,3,5,5,5,7,5,5,5,5,10,10,5,5,8,3,4,4,10,10,0,0,10,5,0,5,0,5,40,50,5,16,5,50,3,7,2,NA,24,3,0,1,NA,5,1,No,Yes,213
05/05/2020 4:11,63,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/05/2020 4:14,1795,Pakistan,EN,Agree,8,6,8,7,6,8,8,10,9,6,10,9,10,10,8,0,80,20,7,8,6,9,8,10,10,0,1,0,0,8,9,10,9,6,7,8,8,9,7,7,9,4,9,10,7,7,8,9,8,8,7,6,8,5,8,7,3,8,5,6,9,7,8,1,6,7,1,8,8,10,50,80,6,4,8,25,300,NA,2,NA,24,2,0,2,NA,6,1,No,No,213
05/05/2020 4:16,867,Pakistan,EN,Agree,10,0,NA,8,10,5,5,5,5,5,5,5,5,5,5,40,50,10,2,4,8,8,8,10,10,9,0,0,0,10,10,10,10,10,10,10,10,10,8,8,9,9,5,6,5,5,NA,5,9,10,10,10,8,5,10,10,9,10,10,7,5,5,5,5,5,5,5,5,5,5,0,60,10,16,5,NA,NA,NA,2,NA,19,3,0,2,NA,10,1,No,No,213
05/05/2020 4:20,382,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/05/2020 4:20,255,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,7,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,60,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/05/2020 4:25,4219,Pakistan,EN,Agree,7,4,6,6,6,7,7,8,7,6,2,1,7,1,7,40,50,10,6,6,7,7,7,9,9,5,5,5,5,1,8,8,9,6,1,1,1,1,1,1,1,2,1,1,9,8,9,9,5,7,5,5,5,7,6,7,5,7,7,5,1,2,3,6,6,3,3,4,6,3,0,80,4,1,5,50,30,6,2,NA,22,1,0,2,NA,10,1,No,No,216
05/05/2020 4:28,2879,Pakistan,EN,Agree,10,8,6,8,10,10,10,10,9,9,9,10,9,10,8,65,25,10,7,7,2,4,7,10,10,8,8,6,6,2,10,10,9,2,2,9,9,9,8,6,5,3,9,9,8,8,8,8,8,7,8,8,4,0,8,8,3,7,5,5,10,8,3,1,5,2,3,3,3,7,80,90,3,16,9,25,3,NA,1,NA,29,3,0,6,NA,6,1,No,No,213
05/05/2020 4:35,1200,Pakistan,EN,Agree,10,4,10,10,10,5,8,9,5,10,9,9,9,9,9,40,50,10,5,6,10,10,10,10,8,9,2,9,9,9,10,10,10,1,1,10,10,9,9,9,9,10,10,8,10,10,10,10,6,7,9,6,9,10,9,10,7,10,10,6,10,10,9,0,10,4,0,9,9,10,10,20,6,9,7,50,900,NA,2,NA,23,3,0,2,NA,6,2,No,No,213
05/05/2020 4:44,1434,Pakistan,EN,Agree,10,0,10,10,10,10,10,10,7,10,10,10,10,10,10,0,80,20,2,10,7,6,10,10,9,7,6,6,0,5,10,10,10,6,0,8,10,10,10,10,9,9,10,10,8,8,7,7,10,10,0,5,8,6,0,6,0,9,1,5,9,9,9,1,7,8,2,7,7,5,70,60,6,1,6,50,30,4,2,NA,24,1,0,1,NA,5,1,No,No,213
05/05/2020 4:52,893,Pakistan,EN,Agree,10,0,0,10,10,10,10,10,3,7,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,10,1,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/05/2020 4:56,2290,Pakistan,EN,Agree,8,8,3,8,8,10,10,10,9,8,10,10,7,10,10,75,20,5,4,7,9,9,8,10,10,7,2,2,6,1,4,4,6,6,7,8,9,3,7,7,9,8,10,7,10,9,7,10,6,9,9,8,7,10,9,10,4,9,9,7,10,9,8,0,6,6,0,7,8,10,100,100,6,15,7,50,300,4,1,NA,24,3,0,2,NA,9,2,Yes,Yes,213
05/05/2020 5:10,1570,Pakistan,EN,Agree,9,1,10,10,10,10,10,10,6,7,10,10,10,10,10,80,20,0,0,3,10,7,6,10,10,5,4,7,6,10,10,10,10,6,10,10,6,7,8,5,7,6,5,5,5,5,5,8,5,1,5,0,5,0,6,6,6,10,4,4,10,10,5,0,10,8,0,4,7,10,90,60,0,NA,4,25,5,NA,2,NA,23,3,0,1,NA,NA,1,No,No,213
05/05/2020 5:19,463,Pakistan,EN,Agree,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,10,60,30,3,3,5,5,5,6,7,5,5,5,5,6,6,6,6,4,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,70,50,5,10,5,30,40,8,1,NA,54,2,6,3,NA,5,2,Yes,Yes,NA
05/05/2020 5:22,1100,Pakistan,EN,Agree,6,7,7,7,10,5,6,7,5,7,10,10,10,10,10,0,50,50,0,5,7,7,7,10,5,6,5,6,4,7,10,10,10,10,6,10,10,9,10,10,10,7,7,8,8,9,8,9,2,6,9,9,9,0,6,7,3,10,8,4,10,9,8,0,4,5,0,8,8,10,20,50,4,4,6,50,300,4,1,NA,28,3,0,2,NA,8,1,No,No,213
05/05/2020 5:41,1169,Pakistan,EN,Agree,7,4,10,10,10,10,10,8,5,6,10,0,10,0,0,70,20,10,7,7,10,10,10,10,10,10,7,9,10,7,4,7,10,8,7,9,2,9,3,7,3,7,10,10,10,7,4,10,5,10,7,6,6,6,9,3,10,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,20,3,5,7,50,300,64,1,NA,19,3,0,2,NA,4,1,Yes,Yes,213
05/05/2020 6:14,495,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,25,0,1,0,0,10,8,6,6,0,0,0,0,8,10,10,10,5,0,8,NA,9,9,10,NA,9,3,NA,4,5,NA,NA,9,6,10,10,2,0,7,8,2,6,8,9,7,2,7,6,10,0,10,1,8,8,NA,NA,NA,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/05/2020 6:52,1954,Pakistan,EN,Agree,6,4,3,4,10,8,7,9,4,7,3,3,2,7,9,75,25,0,7,7,2,7,7,10,10,3,3,6,5,1,9,8,7,3,3,7,6,3,4,8,7,6,9,7,7,4,3,9,6,4,2,3,7,8,7,5,3,3,4,8,8,9,0,10,2,2,0,7,5,8,80,10,2,5,8,25,300,4,1,NA,25,3,0,6,NA,8,1,No,No,213
05/05/2020 7:14,1374,Pakistan,EN,Agree,7,7,9,9,9,9,9,9,9,9,6,9,6,9,9,40,20,40,7,6,4,6,7,9,6,5,5,5,5,2,9,7,8,2,2,3,3,6,4,4,4,6,9,5,4,4,7,7,6,6,5,7,6,0,2,6,2,2,2,2,7,5,7,2,5,5,2,6,6,6,50,40,7,9,5,50,300,4,2,NA,23,3,0,6,NA,5,1,No,No,213
05/05/2020 8:07,48,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/05/2020 8:34,1069,Pakistan,EN,Agree,9,8,10,7,9,9,7,9,9,7,10,10,10,9,7,60,10,30,8,8,8,7,10,10,10,10,8,2,8,9,8,7,6,10,8,8,7,7,9,9,8,7,9,10,7,9,7,8,3,7,4,7,9,0,7,10,4,8,7,8,9,8,7,8,8,8,8,9,9,7,80,90,10,7,8,50,3,5,1,NA,32,1,0,6,NA,10,1,No,Yes,213
05/05/2020 8:50,1090,Pakistan,EN,Agree,9,NA,6,9,10,8,9,10,9,10,10,10,10,10,10,50,50,0,7,8,9,8,8,10,10,8,0,8,7,6,8,7,10,6,3,8,9,8,8,8,8,9,8,9,10,10,10,10,6,7,7,8,8,0,6,8,3,7,8,2,10,10,8,0,9,6,0,6,8,10,20,80,8,1,10,NA,NA,NA,2,NA,24,2,0,2,NA,8,1,No,No,213
05/05/2020 10:28,1883,Pakistan,EN,Agree,10,0,10,10,10,10,10,10,1,10,10,10,10,10,10,90,10,0,8,8,2,5,8,10,10,10,5,8,2,9,10,10,10,1,8,8,8,10,10,9,1,1,8,9,8,9,10,10,5,2,2,2,8,0,3,8,5,9,9,3,10,10,7,1,10,8,10,5,8,10,20,0,8,2,8,50,90,NA,2,NA,60,2,4,3,NA,7,1,No,No,213
05/05/2020 10:48,22,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/05/2020 10:53,1569,Pakistan,EN,Agree,10,0,10,10,10,8,8,8,8,8,8,8,4,8,7,0,100,0,4,4,8,8,8,10,10,5,5,4,4,2,10,10,10,5,5,7,8,5,8,8,5,5,7,7,8,8,8,10,8,9,8,4,7,6,7,6,8,8,8,8,8,7,7,2,8,8,1,7,7,8,50,50,NA,13,7,25,3,4,1,NA,47,2,2,6,NA,7,1,No,No,213
05/05/2020 11:24,3152,Pakistan,EN,Agree,10,0,10,10,10,10,10,10,10,8,10,10,10,10,10,60,40,0,5,7,5,7,7,10,8,0,0,0,0,4,10,6,6,0,5,5,7,9,5,5,7,5,8,5,7,9,10,9,4,7,8,6,9,5,10,7,4,10,8,6,10,10,5,0,7,5,2,5,5,10,10,30,4,14,7,25,3,4,1,NA,30,2,1,6,NA,9,1,No,Yes,213
05/05/2020 11:38,1557,Pakistan,EN,Agree,9,0,8,9,10,9,8,10,7,10,NA,NA,NA,NA,NA,50,30,20,6,6,7,8,8,8,7,2,2,2,2,2,8,8,9,3,2,2,2,3,3,4,2,2,8,9,7,6,9,7,4,7,4,4,8,0,6,4,1,7,6,2,8,8,2,1,8,8,2,3,8,7,10,30,NA,14,8,25,NA,NA,2,NA,21,3,0,2,NA,7,1,No,No,213
05/05/2020 11:52,2366,Pakistan,EN,Agree,4,8,3,8,6,7,7,10,10,10,7,8,8,8,8,0,60,40,4,5,5,6,6,10,10,5,5,5,5,6,8,8,8,4,4,6,6,6,6,6,6,6,6,6,5,5,5,7,5,5,7,2,6,0,5,5,3,6,6,3,8,7,7,3,8,7,2,8,8,7,30,60,5,11,6,NA,NA,NA,2,NA,50,2,2,4,NA,5,1,No,Yes,213
05/05/2020 14:02,2415,Pakistan,EN,Agree,10,0,10,10,10,8,9,10,2,7,10,10,10,10,8,40,50,10,7,6,5,9,7,10,10,6,1,1,7,2,9,9,10,1,8,8,8,9,8,7,6,9,8,8,7,8,7,9,7,2,8,7,8,0,7,5,1,10,8,4,9,7,7,0,9,7,0,5,5,10,30,40,6,11,8,25,3,7,2,NA,21,3,0,2,NA,7,1,No,No,213
05/05/2020 14:48,1219,Pakistan,EN,Agree,9,1,10,9,9,9,10,10,7,7,8,10,9,9,9,0,80,20,8,8,7,9,7,10,10,3,1,2,2,9,10,10,10,9,2,10,8,10,9,7,3,6,8,9,8,7,9,9,9,8,3,3,6,0,1,6,0,9,7,0,9,8,6,0,8,7,0,7,9,10,50,60,8,5,9,25,3,7,2,NA,21,3,0,2,NA,4,1,No,No,213
05/05/2020 15:03,169,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,5,0,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/05/2020 15:09,996,Pakistan,EN,Agree,10,1,8,10,10,7,7,10,10,8,10,10,10,10,10,0,70,30,0,3,8,10,7,10,10,5,6,7,8,8,10,10,10,5,1,6,7,7,8,9,7,9,10,10,10,10,10,10,9,8,0,0,8,NA,5,10,3,8,6,7,10,10,7,0,3,3,1,4,7,10,20,20,2,16,10,50,600,12,2,NA,32,2,2,4,NA,7,1,No,No,213
05/05/2020 17:54,1075,Pakistan,EN,Agree,9,0,5,10,10,10,10,10,9,10,8,8,8,9,9,60,30,10,5,9,5,6,5,10,10,7,6,6,6,6,10,10,10,5,8,7,7,7,7,7,7,7,5,7,6,4,5,10,5,8,8,8,4,8,6,7,4,9,4,0,7,8,8,0,8,5,4,5,8,6,30,60,5,10,5,NA,NA,NA,2,NA,23,3,0,1,NA,3,1,No,No,213
05/05/2020 23:48,1711,Pakistan,EN,Agree,9,4,9,10,10,8,8,9,8,8,8,9,9,9,9,50,25,25,6,6,8,7,8,10,10,4,4,4,4,4,9,9,9,2,6,9,8,8,7,7,7,4,9,9,7,8,8,9,9,9,8,7,9,6,8,7,6,8,7,4,8,8,5,3,8,8,4,6,7,7,40,60,7,14,8,NA,300,4,1,NA,24,3,0,2,NA,6,1,No,Yes,213
06/05/2020 0:12,1972,Pakistan,EN,Agree,7,7,0,7,7,9,5,5,4,4,7,10,10,10,10,10,60,30,2,4,5,10,10,10,10,5,5,4,2,1,10,10,10,1,0,9,9,10,8,7,8,9,9,9,8,8,8,9,8,7,6,6,9,0,6,4,2,4,7,0,10,10,10,0,9,9,0,10,9,10,70,70,10,11,8,25,3,7,2,NA,25,3,0,1,NA,7,1,No,No,213
06/05/2020 0:18,699,Pakistan,EN,Agree,8,8,2,9,8,9,7,9,9,9,8,10,9,9,9,0,60,40,7,8,8,8,8,10,9,10,9,3,9,8,9,9,8,9,9,8,8,8,8,7,6,8,9,9,8,9,9,8,8,9,9,10,8,10,9,8,8,9,9,10,10,9,10,9,10,10,10,9,9,8,0,20,6,16,9,50,3,4,1,NA,32,2,3,6,NA,6,2,No,No,213
06/05/2020 1:48,1447,Pakistan,EN,Agree,8,9,9,9,10,10,10,10,9,3,10,10,10,10,10,20,50,30,5,7,7,7,7,10,10,5,5,7,7,5,4,4,0,2,1,9,8,7,8,7,7,7,9,6,10,10,9,10,7,8,4,1,2,9,3,5,5,7,5,5,7,8,8,5,6,5,5,5,5,7,0,50,6,7,10,50,3,4,2,NA,22,3,0,2,NA,5,2,No,No,213
06/05/2020 1:52,1755,Pakistan,EN,Agree,10,3,7,9,10,10,10,10,2,10,2,10,8,8,8,50,30,20,8,7,7,10,7,10,10,8,4,3,7,10,9,7,9,9,2,7,9,2,1,3,9,9,9,10,4,8,4,8,8,9,4,8,9,7,9,8,3,8,8,6,7,9,8,2,7,7,2,8,7,9,30,60,8,1,6,NA,NA,NA,2,NA,22,3,0,2,NA,7,0,No,No,213
06/05/2020 2:20,1853,Pakistan,EN,Agree,10,1,10,3,3,8,10,7,6,10,6,10,10,10,10,5,60,35,9,8,10,5,10,10,10,6,7,8,7,4,8,3,10,4,3,10,9,7,9,8,9,9,9,8,6,6,8,9,9,8,4,4,10,7,6,7,2,7,8,1,10,10,8,0,10,7,0,9,10,10,10,30,7,11,10,50,300,4,2,NA,23,3,0,2,NA,6,1,No,No,213
06/05/2020 2:22,1207,Pakistan,EN,Agree,NA,1,7,10,10,10,10,9,10,10,10,10,10,10,10,20,70,10,3,8,9,10,10,10,10,8,8,9,9,7,10,10,10,10,8,7,10,5,7,7,10,7,10,10,10,7,10,10,5,10,0,5,10,10,7,6,8,8,8,6,10,10,8,1,9,8,9,7,8,10,70,90,7,6,2,NA,NA,NA,2,NA,21,3,0,2,NA,7,2,No,Yes,213
06/05/2020 2:30,2489,Pakistan,EN,Agree,8,1,6,9,10,10,9,9,8,4,10,10,10,10,10,30,40,30,0,7,10,7,7,10,10,4,4,4,4,2,9,3,10,3,9,8,7,7,7,7,8,7,8,10,7,7,8,10,7,8,3,4,9,9,6,8,1,7,6,4,10,10,8,0,9,8,0,9,9,10,10,60,6,16,9,50,300,8,2,NA,21,1,0,2,NA,6,1,No,No,213
06/05/2020 2:33,1407,Pakistan,EN,Agree,10,0,0,8,8,8,8,10,10,8,10,10,10,10,10,50,30,20,5,8,10,9,10,8,10,0,8,0,0,8,10,10,10,5,8,7,10,10,10,10,10,10,10,10,10,8,8,10,10,9,9,3,10,NA,10,10,10,8,8,8,10,10,5,0,9,8,0,7,8,8,50,80,6,3,7,NA,300,8,2,NA,21,3,0,2,NA,4,2,No,No,213
06/05/2020 2:37,966,Pakistan,EN,Agree,7,9,4,9,8,2,9,9,9,9,0,10,8,9,8,30,30,40,9,8,10,10,10,9,10,9,9,9,8,3,9,9,9,2,2,3,1,3,3,2,1,2,9,8,9,9,2,2,3,9,3,10,10,8,9,8,0,10,10,0,9,9,9,2,9,2,10,2,10,8,10,10,10,16,9,50,3,4,2,NA,21,3,0,2,NA,4,1,No,No,213
06/05/2020 2:45,1847,Pakistan,EN,Agree,10,0,10,10,10,9,9,10,4,4,10,10,10,10,10,0,100,0,5,10,10,7,7,10,10,0,0,0,0,10,10,5,10,7,1,3,3,7,8,6,6,7,8,9,5,7,9,9,5,8,8,7,5,5,5,7,1,7,6,2,10,10,1,0,7,5,1,1,2,10,40,40,5,1,10,50,3,8,2,NA,23,3,0,2,NA,5,1,No,No,213
06/05/2020 3:24,1683,Pakistan,EN,Agree,10,4,9,10,9,10,10,10,8,9,10,10,10,10,9,55,35,10,10,4,10,10,10,10,10,10,10,10,10,10,10,9,10,5,6,6,9,10,9,9,8,1,9,9,9,9,9,10,7,10,7,6,10,9,10,9,0,10,9,5,9,10,5,1,5,9,2,7,6,10,0,0,7,4,10,25,3,1,2,NA,23,3,0,2,NA,5,1,No,No,213
06/05/2020 3:26,851,Pakistan,EN,Agree,10,10,NA,10,10,10,10,10,0,10,9,10,10,10,10,30,30,40,1,9,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,NA,NA,10,8,10,10,10,10,0,0,10,8,10,1,6,10,7,10,10,0,10,10,10,10,10,10,10,10,10,1,10,8,10,0,90,6,4,10,15,30,20,2,NA,23,3,0,2,NA,5,2,No,No,213
06/05/2020 3:30,1389,Pakistan,EN,Agree,10,1,1,10,10,8,9,9,10,9,8,8,10,9,9,60,30,10,2,6,10,9,9,10,10,7,10,7,8,9,10,10,10,9,10,10,10,9,8,9,9,9,10,10,5,5,5,10,8,2,0,1,9,10,9,9,5,9,5,9,9,9,10,0,9,9,1,5,10,10,0,90,8,12,9,50,3,4,1,NA,21,3,0,2,NA,6,2,No,No,213
06/05/2020 3:44,757,Pakistan,EN,Agree,6,4,6,4,6,7,5,6,5,5,6,5,5,5,5,10,40,50,5,5,5,5,5,10,1,9,3,7,10,5,5,5,5,5,5,6,6,6,6,5,5,5,6,6,0,0,6,0,5,5,5,5,5,5,4,6,4,6,4,6,6,6,4,4,4,7,5,6,5,5,0,100,6,3,5,NA,NA,NA,1,NA,NA,3,NA,2,NA,8,2,No,No,213
06/05/2020 3:48,837,Pakistan,EN,Agree,7,4,3,4,4,8,8,8,6,5,8,8,8,8,7,20,60,20,3,5,8,7,7,10,10,7,7,7,7,8,8,9,8,8,8,3,5,6,7,4,5,6,6,6,7,7,8,9,9,8,7,6,5,5,6,8,7,7,8,7,8,7,8,9,8,7,9,8,8,9,10,50,7,7,8,50,300,4,2,NA,21,3,0,2,NA,5,0,Yes,No,213
06/05/2020 3:52,2340,Pakistan,EN,Agree,7,1,8,9,9,9,9,9,3,3,10,10,10,10,10,10,50,40,5,5,3,5,5,10,9,2,2,1,1,6,8,8,9,3,2,8,8,7,8,5,6,7,8,10,6,5,5,6,9,8,9,5,9,0,5,0,0,0,3,2,10,8,2,1,6,5,1,5,5,10,50,40,5,16,5,50,300,8,2,NA,19,3,0,2,NA,5,2,No,No,NA
06/05/2020 3:56,2050,Pakistan,EN,Agree,10,5,5,10,10,10,10,10,NA,10,9,9,9,9,10,0,50,50,7,10,9,5,5,10,10,5,5,0,1,5,9,5,9,5,8,10,10,10,10,9,10,5,10,10,9,10,9,10,0,10,1,2,9,9,5,7,7,10,9,5,9,8,5,1,5,7,2,5,5,9,20,10,5,16,7,25,5,8,2,NA,22,3,0,2,NA,5,1,No,No,213
06/05/2020 4:00,2099,Pakistan,EN,Agree,10,0,10,9,10,9,9,10,6,9,9,10,10,10,10,40,30,30,8,6,3,8,8,10,9,1,1,1,1,10,7,8,9,2,7,9,9,9,10,9,9,10,9,9,8,6,7,9,3,9,3,2,9,0,6,7,3,7,9,6,10,10,4,0,4,3,1,0,4,10,50,50,9,9,8,50,3,7,2,NA,21,3,0,2,NA,5,1,No,No,213
06/05/2020 4:05,3696,Pakistan,EN,Agree,10,0,10,10,9,10,10,10,7,10,9,10,10,10,10,40,60,0,7,7,8,10,10,10,10,0,3,1,4,3,10,10,10,0,8,7,7,9,8,6,9,8,10,10,9,8,9,9,8,10,9,3,9,7,8,7,3,5,3,0,10,9,9,0,9,8,0,5,9,10,10,30,6,3,10,25,3,7,2,NA,21,3,0,2,NA,6,1,No,No,213
06/05/2020 4:13,1438,Pakistan,EN,Agree,9,0,9,9,9,7,7,6,5,NA,8,9,9,10,10,20,40,40,4,4,4,8,6,10,9,8,4,4,7,3,7,7,8,8,3,7,7,6,6,4,4,6,9,6,7,7,7,8,8,6,1,8,6,8,4,6,3,8,6,7,7,8,9,1,4,6,2,6,6,10,20,20,3,13,3,25,3,7,1,NA,23,3,0,2,NA,4,2,No,No,213
06/05/2020 4:23,3566,Pakistan,EN,Agree,6,2,6,6,8,8,8,10,7,6,7,8,9,9,9,20,55,25,5,5,8,7,7,9,8,9,4,6,7,2,9,8,7,5,3,2,2,5,5,5,4,4,8,8,7,5,8,8,7,8,8,7,8,5,5,10,5,10,8,2,9,7,1,0,7,6,1,9,9,10,80,40,7,16,7,25,5,7,1,NA,22,3,0,4,"Student, Social worker and Teacher",7,1,No,Yes,213
06/05/2020 4:28,2667,Pakistan,EN,Agree,8,2,8,8,9,8,9,10,8,9,8,8,7,7,8,0,25,75,7,7,5,5,5,5,5,6,3,6,3,6,9,8,8,2,5,8,8,9,7,7,7,7,7,8,6,7,7,7,7,8,3,4,7,8,6,5,3,5,6,3,7,6,4,3,6,6,4,6,6,6,50,70,4,5,8,50,3,7,1,NA,33,2,1,2,NA,7,1,No,Yes,213
06/05/2020 4:36,1484,Pakistan,EN,Agree,5,6,10,10,10,10,8,10,10,10,10,10,10,10,10,50,30,20,2,1,10,10,10,10,8,5,0,4,7,10,8,5,10,5,0,10,5,0,5,6,4,7,5,5,0,0,5,0,5,9,5,0,5,7,0,10,0,10,9,0,10,10,10,0,9,9,0,10,8,10,70,100,1,1,8,250,900,6,1,NA,22,3,0,2,NA,5,1,No,No,213
06/05/2020 4:43,526682,Pakistan,EN,Agree,8,0,10,10,10,8,8,9,8,10,7,7,6,7,10,0,90,10,3,10,6,3,10,10,10,3,3,8,7,6,10,10,10,2,10,10,10,10,10,7,7,6,10,10,9,7,8,10,9,10,10,4,10,10,8,6,1,9,8,0,10,10,10,0,10,10,0,10,10,10,10,40,7,10,8,NA,NA,NA,2,NA,20,3,0,2,NA,7,1,No,No,213
06/05/2020 5:01,164349,Pakistan,EN,Agree,10,2,9,10,10,5,5,5,5,5,10,10,10,10,10,20,80,0,6,5,10,10,5,10,10,0,0,0,0,2,9,7,10,0,0,8,10,10,10,9,7,7,10,10,6,5,5,5,2,2,7,8,8,10,3,5,0,8,2,0,6,5,5,5,5,5,5,5,5,5,60,60,7,16,10,25,3,7,1,NA,21,3,0,2,NA,7,1,No,Yes,213
06/05/2020 5:57,1151,Pakistan,EN,Agree,10,2,10,10,10,10,10,10,10,3,10,10,8,10,10,80,15,5,3,4,7,6,7,10,10,10,3,8,8,2,9,9,9,3,2,8,7,8,7,8,7,8,8,10,8,8,8,9,8,7,6,3,2,10,3,7,2,3,8,7,10,10,0,0,0,2,8,2,8,5,40,80,3,14,8,50,300,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
