Duration_sec,RecordedDate,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self_control__1,trait_self_control__2,trait_self_control__3,trait_self_control__4,Self_esteem,AttCheck2,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,CRT1,CRT2,CRT3,Country
1284,  5/11/2020 6:11,PL,5,8,3,9,9,8,8,8,5,6,3,1,0,4,7,0,80,20,3,6,0,0,0,4,3,1,1,1,0,4,6,8,6,1,2,5,6,7,5,6,6,6,4,6,2,1,3,7,6,1,9,9,6,0,5,1,2,5,3,9,3,4,2,1,3,2,1,6,5,4,10,20,4,3,2,2,,19,1,0,1,,4,1,1,1,213,25,3,7,Poland
19874,  5/11/2020 7:11,PL,6,8,5,10,10,7,7,9,5,9,10,10,10,10,10,20,40,40,2,8,10,10,10,10,10,10,2,1,6,6,10,9,9,0,0,9,10,10,9,7,8,3,8,5,10,9,8,4,3,7,6,4,9,0,7,9,3,10,9,10,10,10,1,0,1,3,2,3,4,10,40,60,5,16,10,2,,30,2,1,3,,7,1,1,1,213,50,900,4,Poland
2865,  5/11/2020 7:13,PL,10,2,5,6,10,7,6,4,0,0,10,10,10,10,10,100,0,0,5,4,5,4,0,10,8,0,2,0,0,5,2,10,9,2,5,8,9,10,10,5,1,0,5,6,5,5,5,4,5,5,9,5,2,0,0,1,5,2,5,1,9,5,5,0,5,0,5,5,5,5,50,50,6,4,5,1,,33,1,0,1,,7,4,1,1,213,25,3,7,Poland
2135,  5/11/2020 7:31,PL,10,0,10,10,10,3,3,10,10,8,10,10,0,10,5,50,40,10,8,6,9,10,5,9,10,0,0,0,0,5,10,10,10,0,5,5,5,6,7,4,4,8,7,6,9,6,7,10,8,8,3,6,7,0,7,7,4,7,7,0,6,10,0,0,6,7,0,3,6,5,30,70,3,16,8,2,,33,3,0,1,,4,1,1,1,213,25,3,30,Poland
2573,  5/11/2020 7:38,PL,7,1,7,7,8,7,8,7,8,7,5,6,6,7,7,25,75,0,7,6,7,7,7,8,9,4,3,1,2,3,7,7,7,1,1,7,6,7,8,3,3,2,8,8,7,4,7,7,4,7,2,0,5,0,2,3,4,3,2,2,5,7,7,1,3,5,6,4,3,5,30,50,8,3,8,1,,33,3,2,1,,4,1,1,2,213,25,3,7,Poland
1775,  5/11/2020 9:00,PL,9,1,8,8,8,9,9,9,2,5,7,7,3,8,5,0,70,30,3,3,5,2,2,8,5,3,3,3,3,5,8,7,8,3,3,3,7,5,5,5,5,5,3,3,5,5,5,5,7,8,3,3,5,0,5,5,2,3,3,5,8,8,5,3,5,5,8,5,5,7,50,50,2,16,7,1,,72,1,0,5,,8,1,1,1,213,25,1,4,Poland
2135,  5/11/2020 9:16,PL,2,2,2,2,8,2,9,8,0,10,8,8,2,8,5,30,70,0,8,8,7,6,6,10,10,5,2,3,2,5,9,9,8,2,2,8,8,8,9,2,2,2,8,8,9,5,9,9,7,9,7,2,8,5,2,2,2,5,2,2,8,9,1,0,8,5,1,5,3,9,50,80,8,2,8,2,,67,1,0,5,,3,1,1,1,213,50,300,8,Poland
679,  5/11/2020 9:19,PL,10,9,10,10,10,9,9,10,1,1,8,8,8,9,9,50,20,30,2,1,8,10,9,10,9,1,3,0,2,0,9,9,9,0,0,8,7,9,8,9,10,9,7,9,10,9,9,9,9,9,0,0,6,3,9,9,3,9,9,10,8,9,0,0,8,8,8,8,9,10,60,90,7,10,7,1,,60,2,2,5,,11,4,1,1,213,50,14,6,Poland
1414,  5/11/2020 9:19,PL,0,7,1,1,0,0,0,5,0,0,0,0,0,0,0,0,100,0,5,6,0,0,0,10,8,5,5,6,0,1,10,10,10,0,0,9,2,8,7,7,9,9,7,7,8,8,8,8,5,5,6,6,4,0,1,1,0,3,3,0,5,5,1,5,3,4,4,0,0,5,10,20,10,8,5,1,,33,3,3,1,,8,4,1,1,213,25,3,7,Poland
2188,  5/11/2020 9:19,PL,10,1,10,10,10,9,9,9,3,9,9,10,8,10,10,50,25,25,9,8,5,4,4,8,8,2,2,2,1,8,9,8,9,1,1,7,7,9,9,0,1,0,7,7,4,8,8,10,5,8,7,8,3,0,3,2,4,5,5,3,10,10,6,0,9,4,0,3,9,6,50,60,7,11,8,2,,35,3,2,1,,5,4,1,1,213,50,300,4,Poland
1773,  5/11/2020 9:34,PL,3,1,6,6,6,6,7,6,4,6,7,7,4,5,7,70,30,0,8,7,4,5,5,9,8,9,6,6,4,4,6,7,6,3,3,7,6,6,7,4,7,7,6,6,8,7,7,8,6,7,6,3,5,0,3,4,3,6,5,5,8,7,3,2,3,5,5,5,5,5,80,80,3,1,4,1,,46,2,2,1,,6,4,1,2,213,50,3,4,Poland
1265,  5/11/2020 9:35,PL,10,1,8,8,7,10,10,10,8,10,5,5,5,10,10,0,100,0,5,6,5,6,5,10,10,8,8,9,8,2,3,7,8,2,2,6,6,7,8,4,3,2,6,10,6,5,6,3,5,5,5,4,4,0,1,4,1,5,3,0,6,10,5,8,7,5,7,6,6,8,50,60,5,1,5,2,,24,2,0,3,,8,4,1,1,213,50,300,16,Poland
2247,  5/11/2020 9:42,PL,10,0,10,10,10,9,9,9,9,9,10,10,10,10,10,0,0,100,10,10,0,0,0,10,10,0,10,10,10,4,10,10,9,0,0,3,10,10,10,10,10,10,10,10,10,6,8,10,7,8,0,0,8,0,1,1,0,0,3,8,10,10,0,0,8,0,0,0,0,8,0,10,0,16,9,1,,73,3,2,5,,6,1,1,1,213,50,3,1,Poland
2415,  5/11/2020 9:44,PL,8,8,8,8,8,6,6,8,4,4,6,7,3,7,7,90,10,0,3,3,9,7,8,9,9,8,8,8,8,5,6,6,6,3,5,7,7,10,9,2,2,0,3,3,6,6,4,5,6,6,4,6,8,0,5,5,7,5,5,5,7,7,7,2,6,5,6,5,5,7,70,70,6,1,4,1,,62,1,2,1,,7,1,1,1,213,25,300,7,Poland
7882,  5/11/2020 9:47,PL,5,1,5,5,10,2,2,5,2,0,5,5,0,4,1,20,60,20,2,2,0,5,5,9,9,10,10,10,10,6,7,10,9,1,0,5,4,3,4,5,3,4,10,9,5,7,7,5,4,5,5,5,7,5,4,0,5,6,5,5,10,10,10,0,10,10,10,0,7,10,0,30,8,10,5,2,,70,3,1,5,,6,1,1,1,213,50,300,8,Poland
1093,  5/11/2020 9:51,PL,2,6,8,7,5,5,6,7,5,7,0,0,0,0,0,80,10,10,7,7,6,6,6,10,9,9,9,9,9,5,7,7,6,1,2,6,6,9,7,4,4,1,9,9,2,4,8,7,8,9,1,1,7,0,3,6,7,6,6,7,8,8,3,3,6,5,5,5,5,5,0,10,5,3,9,1,,34,3,2,1,,5,1,1,1,213,50,300,4,Poland
2174, 5/11/2020 10:04,PL,10,10,10,10,10,10,10,10,5,10,10,10,5,10,10,0,100,0,5,6,9,10,9,9,9,1,1,1,1,5,7,7,7,5,3,5,5,8,8,5,8,5,4,4,4,5,6,7,5,8,6,3,5,0,4,4,7,7,5,5,9,7,6,2,7,5,10,3,4,6,50,50,0,16,8,2,,53,3,2,1,,6,1,1,1,213,50,900,,Poland
1409, 5/11/2020 10:12,PL,10,1,10,9,10,8,8,9,7,7,10,9,5,10,10,70,20,10,8,7,5,5,5,8,8,5,6,6,6,6,7,8,8,2,2,8,7,9,9,0,0,1,8,9,8,7,9,9,8,7,5,2,5,0,5,5,3,5,5,3,9,8,5,2,7,6,8,6,6,9,30,40,2,14,7,2,,68,3,1,5,,6,1,1,1,213,50,300,4,Poland
1311, 5/11/2020 10:14,PL,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,100,0,0,9,9,2,7,3,9,8,9,9,8,1,9,9,9,9,1,1,8,8,9,9,2,2,9,8,9,8,8,8,8,9,8,8,2,9,9,9,9,8,8,3,3,8,8,1,1,9,9,1,8,9,9,40,70,9,2,8,2,,56,3,1,1,,6,4,1,2,213,50,3,4,Poland
611, 5/11/2020 10:14,PL,2,0,6,3,2,2,2,2,2,2,2,0,0,0,0,50,40,10,9,9,1,9,7,10,10,0,0,0,0,3,10,10,10,0,0,10,9,10,10,3,2,1,8,8,10,8,9,10,2,7,3,3,3,0,8,2,2,7,2,4,6,7,7,8,7,9,8,8,8,9,20,30,5,1,8,1,,35,2,2,1,,3,1,1,1,213,50,9004,4,Poland
968, 5/11/2020 10:19,PL,10,1,10,10,10,5,6,7,2,6,4,8,6,6,6,50,50,0,3,2,0,1,0,7,5,0,0,0,0,0,3,9,8,0,0,7,4,8,7,4,9,8,3,3,5,4,4,2,8,10,3,6,4,3,0,0,0,1,0,1,6,7,4,0,7,4,6,4,4,4,0,10,4,1,7,2,,34,3,3,3,,8,4,1,1,213,50,300,4,Poland
1342, 5/11/2020 10:20,PL,7,7,5,5,9,7,7,8,7,5,2,3,1,5,4,10,0,90,7,7,3,8,8,10,10,3,3,2,3,8,8,10,8,1,8,7,6,7,6,7,7,7,8,7,8,7,8,7,3,4,7,5,6,8,3,3,4,4,1,2,7,3,7,3,4,7,5,3,2,3,20,30,5,16,5,1,,59,3,1,1,,6,1,1,1,213,50,9000,4,Poland
2041, 5/11/2020 10:21,PL,8,5,1,5,0,5,5,9,5,5,1,1,0,0,0,80,20,0,7,6,0,0,0,10,7,10,9,10,10,0,10,10,10,0,0,5,5,9,8,8,9,9,3,8,10,9,9,10,5,8,2,0,5,5,1,1,5,8,5,5,10,9,1,1,9,9,0,1,5,9,10,10,1,4,8,2,,66,2,2,5,,6,1,1,1,213,25,300,4,Poland
2484, 5/11/2020 10:22,PL,9,0,1,1,1,9,9,5,8,9,8,9,3,5,7,0,80,20,7,7,5,7,5,10,10,8,8,8,7,5,7,8,7,3,3,9,9,9,9,9,6,2,9,9,10,9,9,7,5,8,5,5,8,1,8,5,5,8,5,7,10,9,9,1,7,6,2,8,8,9,70,70,3,16,8,1,,69,3,2,5,,4,1,1,1,213,25,300,2,Poland
1561, 5/11/2020 10:23,PL,10,0,9,10,10,10,10,10,9,9,10,10,1,10,10,50,50,0,8,8,9,9,10,10,10,8,2,0,8,1,10,10,10,0,1,10,10,10,10,10,7,10,8,9,9,9,9,10,10,10,0,1,9,8,8,8,9,10,9,1,10,10,2,0,8,8,0,8,10,10,50,60,2,9,7,1,,66,3,2,1,,4,1,1,1,213,50,3,4,Poland
1515, 5/11/2020 10:24,PL,5,1,10,10,10,8,8,10,10,10,5,3,0,4,3,0,100,0,8,7,5,3,5,10,7,5,5,5,5,2,10,10,10,0,0,5,8,8,8,8,8,8,10,10,6,1,5,5,9,8,3,2,5,0,1,1,0,0,0,0,10,10,2,1,8,8,2,8,8,5,50,50,5,16,10,2,,39,1,0,1,,9,4,1,1,213,50,300,4,Poland
3292, 5/11/2020 10:25,PL,9,1,9,9,9,8,8,8,8,8,7,5,2,9,8,50,50,0,8,8,5,5,5,9,6,8,5,6,6,5,10,10,10,0,1,9,7,9,8,8,2,1,8,8,8,7,9,9,6,9,7,2,5,5,3,4,5,5,5,5,9,9,5,0,7,5,2,3,3,7,80,80,4,2,9,1,,40,2,3,1,,6,1,1,1,213,50,300,4,Poland
1420, 5/11/2020 10:26,PL,2,1,8,10,8,7,8,9,7,5,5,5,1,7,5,50,50,0,5,4,7,7,5,7,7,7,8,7,3,5,7,8,8,0,3,7,7,8,7,1,0,0,6,7,7,7,8,10,2,7,5,6,3,0,7,3,6,6,6,2,4,3,2,2,5,7,3,7,6,3,50,50,5,1,5,1,,46,3,2,1,,6,1,1,1,213,50,100,4,Poland
1775, 5/11/2020 10:27,PL,10,0,10,10,10,10,10,10,8,10,10,10,10,10,10,50,50,0,9,9,9,7,6,10,10,1,0,0,1,2,10,10,10,0,10,8,10,10,10,7,3,0,9,10,7,9,9,10,9,4,9,8,9,0,0,2,10,10,9,0,10,10,7,0,9,10,0,8,9,10,70,70,10,14,2,2,,49,1,2,2,,6,1,1,1,213,50,3,,Poland
1080, 5/11/2020 10:29,PL,8,1,7,9,9,10,10,10,8,10,10,10,7,10,10,0,100,0,9,9,5,6,3,10,10,4,1,1,1,2,10,10,10,0,0,9,9,10,10,5,5,1,9,9,9,9,9,10,5,9,8,3,8,0,2,1,6,5,5,4,9,10,8,0,7,9,0,1,1,10,70,80,2,16,6,1,,49,3,2,1,,6,1,1,1,213,50,300,4,Poland
17334, 5/11/2020 10:30,PL,10,10,10,10,10,8,9,9,8,9,10,10,10,10,10,10,80,10,3,3,8,8,8,10,10,9,9,9,9,4,8,8,10,0,1,7,9,9,9,9,9,9,9,9,8,8,8,8,3,3,1,5,4,0,8,6,3,3,2,1,7,7,8,7,7,8,8,8,8,8,10,20,10,5,3,2,,34,2,2,3,,6,4,1,1,213,50,900,4,Poland
952, 5/11/2020 10:30,PL,10,2,6,10,10,10,10,10,10,10,7,10,2,10,10,20,50,30,6,7,5,6,4,7,3,10,10,4,2,3,8,7,9,0,1,7,7,7,7,3,3,3,3,4,6,7,8,8,2,6,8,8,5,6,2,4,1,4,3,1,3,4,3,3,7,2,7,5,3,2,0,30,5,16,10,1,,30,2,0,1,,6,1,1,1,213,50,300,4,Poland
1662, 5/11/2020 10:31,PL,8,2,8,8,8,6,6,6,7,7,7,7,4,7,7,10,50,40,5,5,3,3,3,8,6,5,5,5,5,3,8,8,8,2,2,5,6,6,7,8,8,8,8,8,6,6,7,7,6,7,5,5,5,0,6,4,6,4,3,6,8,8,5,3,5,5,3,5,5,7,60,60,3,16,5,1,,68,3,1,5,,7,1,1,1,213,50,3,4,Poland
1811, 5/11/2020 10:33,PL,10,0,10,10,10,10,10,10,10,5,10,10,8,10,10,50,30,20,7,7,4,9,5,10,10,9,5,5,5,5,9,8,9,1,5,6,5,4,4,10,8,5,5,7,3,5,4,10,5,10,8,1,6,0,1,5,5,5,2,3,5,8,5,5,5,1,5,5,4,5,10,30,1,10,4,1,,63,3,3,6,Pensioner due to health reasons,7,1,1,1,213,50,3,4,Poland
8389, 5/11/2020 10:40,PL,10,10,10,10,5,8,8,8,8,10,0,2,0,0,10,0,50,50,5,0,5,10,5,10,10,10,10,7,5,6,10,10,8,0,0,10,6,8,10,0,10,0,10,10,5,10,10,10,7,10,1,0,10,0,0,10,6,10,10,10,5,7,5,0,7,5,4,4,5,5,0,100,3,15,8,2,,25,1,3,3,,9,1,1,1,213,50,300,4,Poland
2154, 5/11/2020 10:41,PL,10,0,10,10,10,9,9,10,7,10,10,10,6,10,10,0,70,30,7,8,5,5,5,10,5,0,0,0,0,5,10,10,10,0,5,5,5,8,10,5,5,3,7,7,10,9,9,10,7,10,2,2,8,0,5,6,6,10,8,5,10,10,5,0,6,7,2,2,6,9,10,80,4,16,7,1,,70,3,2,5,,3,1,1,1,213,50,3,7,Poland
1345, 5/11/2020 10:43,PL,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,55,20,25,5,6,10,10,10,10,10,7,7,8,7,3,8,8,8,8,1,10,10,10,10,5,5,0,6,5,5,6,5,10,8,8,2,2,7,7,5,1,6,8,5,5,10,10,10,0,10,5,0,10,10,10,0,30,10,16,5,1,,59,1,3,3,,3,4,1,1,213,50,900,4,Poland
1056, 5/11/2020 10:43,PL,10,0,10,10,10,10,10,10,8,10,10,10,8,10,10,0,100,0,6,4,10,10,10,10,10,5,0,0,0,2,10,10,10,0,0,10,7,8,6,3,3,0,10,10,8,7,8,10,10,10,0,0,8,0,2,5,2,8,5,2,9,9,0,0,5,8,0,0,0,10,30,90,5,16,5,1,,64,1,0,5,,6,1,1,1,213,50,100,4,Poland
1156, 5/11/2020 10:44,PL,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,50,50,0,10,10,10,10,10,10,10,5,5,5,5,5,10,5,5,0,0,5,5,9,9,9,9,5,5,10,10,10,10,10,5,5,0,0,10,0,5,5,0,5,5,0,10,10,5,0,5,5,5,5,5,5,50,50,5,16,5,2,,68,3,0,5,,6,1,1,1,213,50,100,4,Poland
1136, 5/11/2020 10:46,PL,6,4,6,6,6,7,8,7,7,7,6,6,4,6,6,40,25,35,6,7,5,5,6,6,6,6,6,6,6,4,7,6,6,4,4,6,6,6,4,4,5,6,6,6,5,6,6,6,4,6,6,4,4,6,4,6,4,4,4,4,5,5,4,4,5,5,5,5,5,5,40,40,6,3,6,1,,48,2,2,1,,7,1,1,1,213,50,100,4,Poland
1846, 5/11/2020 10:48,PL,10,0,0,0,0,9,9,10,10,9,10,10,3,10,10,70,20,10,8,8,0,5,5,10,10,10,5,10,5,5,10,10,10,0,0,5,5,10,10,10,4,0,10,10,10,7,7,10,5,10,5,5,5,5,5,0,5,0,5,5,10,10,5,10,10,10,5,5,5,5,50,50,5,16,5,1,,59,3,2,1,,6,1,1,1,213,50,300,4,Poland
1815, 5/11/2020 10:48,PL,10,0,10,9,8,5,5,10,5,5,10,10,8,10,10,99,1,0,8,8,5,5,5,10,10,8,2,1,1,6,7,7,8,4,5,7,8,10,9,10,10,10,10,8,7,6,7,9,7,8,8,7,5,4,8,5,5,7,8,6,6,7,5,5,5,5,8,6,5,5,50,50,7,16,7,1,,50,3,1,1,,5,1,1,1,213,50,300,4,Poland
977, 5/11/2020 10:49,PL,4,4,4,4,2,3,3,5,1,1,2,5,0,6,7,75,25,0,4,1,3,5,2,2,2,10,7,5,6,2,7,7,7,2,2,5,5,6,5,6,5,5,7,7,2,3,6,4,6,6,4,3,3,0,3,3,2,2,2,2,6,6,5,1,5,4,1,1,3,6,30,30,5,1,6,1,,35,3,1,1,,8,1,1,1,213,50,3,,Poland
1170, 5/11/2020 10:51,PL,10,1,10,8,0,10,9,10,7,6,8,9,9,9,10,50,30,20,5,7,0,7,4,10,8,6,5,3,4,8,9,7,0,1,1,8,7,7,7,8,6,7,4,6,8,8,6,7,2,5,7,6,6,0,4,4,5,3,4,4,10,9,4,3,0,6,2,4,6,7,0,30,2,16,6,2,,51,3,1,3,,7,4,1,1,213,50,300,4,Poland
1380, 5/11/2020 10:53,PL,10,9,9,9,9,7,6,8,4,5,6,7,8,10,8,50,40,10,2,5,9,10,10,10,10,2,4,7,5,9,9,9,9,0,3,9,9,9,10,0,4,0,7,7,9,9,9,10,2,6,1,3,1,8,8,1,1,7,0,1,10,10,6,0,9,9,0,6,8,10,10,10,10,16,5,2,,57,3,2,6,I take care of the household,5,1,1,1,213,50,3,4,Poland
1405, 5/11/2020 10:53,PL,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,60,25,15,4,7,6,10,6,10,10,0,0,0,0,10,7,10,10,0,0,4,4,6,6,6,4,3,4,6,3,6,8,2,7,8,10,10,4,7,4,3,10,4,0,10,7,6,4,3,2,3,3,4,4,2,50,40,6,6,8,1,,30,1,0,1,,7,1,1,1,213,50,300,30,Poland
1491, 5/11/2020 10:56,PL,10,0,10,10,10,10,10,10,0,10,6,4,1,8,8,80,10,10,9,7,0,0,0,10,10,0,0,0,0,1,10,10,10,0,1,7,1,10,10,10,5,10,10,10,9,9,9,10,7,9,8,1,8,9,1,6,8,8,8,4,8,8,4,1,9,9,9,0,7,7,50,50,3,9,7,2,,36,3,2,1,,3,1,1,1,213,50,3,10,Poland
1981, 5/11/2020 10:57,PL,8,1,9,9,9,9,9,9,9,9,10,10,10,10,10,0,90,10,7,8,5,5,5,10,10,5,5,1,5,5,9,9,9,1,1,6,8,9,9,1,6,1,8,8,7,7,7,7,8,8,7,7,7,0,7,7,7,7,7,3,8,8,8,2,6,7,7,3,3,8,50,50,3,16,5,1,,60,3,0,5,,7,1,1,1,213,50,3,4,Poland
930, 5/11/2020 10:58,PL,7,4,1,9,10,10,10,10,10,10,3,2,0,7,10,10,90,0,7,5,9,9,8,5,5,10,10,10,10,1,10,10,9,0,0,5,4,1,5,3,5,4,5,3,3,5,5,0,8,10,6,4,2,3,4,5,7,7,7,4,5,5,5,5,5,5,5,5,5,5,40,40,2,13,9,2,,32,3,0,1,,6,1,1,1,213,50,60,4,Poland
1040, 5/11/2020 10:58,PL,8,2,10,10,10,9,9,10,10,10,9,9,9,10,10,50,50,0,6,6,3,3,3,7,7,1,1,0,1,3,3,3,8,3,8,10,10,8,10,3,3,1,6,6,3,7,4,2,7,8,8,3,3,0,6,3,8,3,7,3,3,3,7,2,7,7,7,3,7,3,10,30,6,15,3,1,,38,3,0,1,,5,1,1,1,213,50,3,4,Poland
2864, 5/11/2020 10:59,PL,7,2,5,10,10,8,8,8,2,2,10,7,1,10,10,80,20,0,7,8,5,5,5,7,5,10,2,0,1,5,10,10,10,0,0,5,5,8,5,5,7,8,8,8,10,10,10,10,7,10,2,2,7,0,5,3,3,5,5,2,10,10,0,0,5,5,9,5,2,10,50,50,5,2,9,1,,53,2,2,2,,4,1,1,1,213,50,100,4,Poland
2686, 5/11/2020 11:01,PL,10,0,10,10,10,10,10,10,3,8,10,10,10,10,10,50,50,0,5,5,0,5,0,5,0,10,0,0,0,0,10,10,10,0,0,10,10,10,5,0,0,0,1,1,10,10,10,10,0,5,5,5,5,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,0,100,100,5,6,5,1,,47,3,2,1,,6,1,1,2,213,50,3,4,Poland
1190, 5/11/2020 11:05,PL,9,2,5,9,10,9,9,9,6,6,3,2,5,3,4,75,10,15,4,5,3,3,2,10,10,1,1,1,1,8,10,8,10,2,5,6,5,8,7,9,10,9,5,5,5,4,6,5,4,5,5,8,4,5,8,4,5,5,4,6,9,8,5,5,5,6,5,6,5,5,50,50,5,5,5,2,,65,3,3,5,,4,1,1,1,213,50,3,4,Poland
1592, 5/11/2020 11:11,PL,6,8,5,5,7,8,8,8,7,8,6,7,6,8,8,0,50,50,8,8,3,5,5,7,5,7,7,7,7,4,6,6,6,4,5,5,5,8,6,7,7,7,7,7,5,5,5,8,5,6,5,4,5,0,5,4,5,5,5,4,8,8,5,2,7,7,3,5,5,7,50,50,3,16,7,1,,68,3,2,5,,4,1,1,1,213,50,3,4,Poland
2913, 5/11/2020 11:12,PL,5,5,10,10,10,10,10,10,7,9,10,10,5,10,10,50,40,10,5,8,5,10,5,10,10,5,0,5,0,5,10,10,10,0,10,5,10,10,5,5,0,0,9,10,7,8,8,8,5,10,10,0,5,5,5,0,5,5,0,10,10,10,5,0,0,5,0,0,0,5,10,20,5,16,9,1,,70,3,2,5,,6,1,1,1,213,25,300,64,Poland
1759, 5/11/2020 11:12,PL,10,1,9,10,10,6,6,10,7,10,10,10,5,10,9,25,70,5,8,8,10,10,10,10,10,6,5,0,5,2,10,10,10,1,1,5,9,10,10,8,6,0,9,10,8,8,8,10,9,10,1,5,8,9,1,1,1,7,7,1,8,10,1,0,8,9,10,1,4,9,30,20,10,7,9,1,,71,2,1,1,,6,1,1,1,213,25,3,7,Poland
1572, 5/11/2020 11:14,PL,10,0,10,10,10,10,10,10,6,9,10,10,9,10,10,5,70,25,9,9,4,6,4,10,10,3,3,1,2,0,10,10,10,0,0,8,6,9,6,9,9,10,6,8,10,10,9,10,9,10,3,0,7,0,3,3,2,6,4,1,10,9,6,10,6,8,3,6,7,6,70,80,5,1,7,1,,43,3,1,1,,5,1,1,1,213,50,3,4,Poland
1097, 5/11/2020 11:16,PL,9,1,9,9,8,5,5,5,1,1,1,7,1,4,6,100,0,0,7,7,1,4,2,5,3,2,7,9,7,2,8,8,8,1,2,6,7,9,7,10,8,9,7,8,6,8,8,7,6,8,6,4,8,0,3,3,2,4,2,8,4,3,3,1,1,5,2,1,1,5,20,20,4,6,6,1,,44,3,0,1,,4,1,1,1,213,50,300,4,Poland
1972, 5/11/2020 11:17,PL,9,1,10,9,10,9,9,10,9,9,10,9,2,9,10,50,40,10,7,7,5,5,5,7,6,9,9,5,5,9,9,10,10,1,3,5,5,7,5,5,5,3,5,5,8,8,8,10,5,7,4,7,5,9,6,6,4,8,5,5,10,9,5,0,6,8,2,5,7,10,50,50,1,3,4,2,,67,3,2,5,,5,1,1,1,213,50,100,4,Poland
2593, 5/11/2020 11:24,PL,9,2,9,9,10,10,10,10,10,10,8,9,9,9,9,30,70,0,8,7,9,9,9,10,10,2,0,0,0,3,8,8,9,1,1,9,7,8,8,2,0,0,10,10,8,9,10,10,9,8,2,1,0,0,7,6,6,9,6,3,10,9,7,0,8,8,0,5,6,10,20,30,6,16,7,1,,67,3,0,5,,6,1,1,1,213,25,300,4,Poland
1580, 5/11/2020 11:24,PL,9,0,8,8,10,6,5,9,0,0,4,8,0,10,7,95,5,0,5,5,5,5,5,7,6,5,3,3,1,5,9,8,3,3,3,4,5,8,1,1,3,0,5,4,7,6,5,7,6,9,6,2,5,5,2,5,4,10,5,5,3,2,3,8,2,4,2,2,2,3,50,50,6,9,5,1,,43,1,0,1,,7,1,1,2,213,50,3,7,Poland
1539, 5/11/2020 11:25,PL,7,3,8,8,9,7,8,9,8,9,8,9,6,9,9,10,50,40,8,8,6,5,5,10,10,9,5,5,5,5,7,7,7,5,5,5,7,7,9,5,7,5,5,5,6,5,8,9,5,5,5,5,6,0,5,5,5,4,5,5,7,8,5,2,5,6,2,5,5,5,50,50,5,16,5,2,,49,3,1,1,,6,4,1,1,213,50,300,4,Poland
1825, 5/11/2020 11:27,PL,10,0,10,10,10,5,5,10,5,2,9,10,10,10,10,20,50,30,5,3,5,2,1,7,7,6,5,2,1,3,9,9,9,1,2,7,7,5,6,5,5,6,5,5,8,5,5,8,9,6,10,1,3,5,10,1,1,8,4,1,9,10,9,2,8,5,2,5,8,10,80,80,5,1,3,2,,40,2,1,1,,6,1,1,1,213,50,900,16,Poland
1752, 5/11/2020 11:28,PL,2,10,0,1,9,1,1,10,9,1,3,0,0,0,0,80,0,20,6,3,0,0,0,5,5,0,9,3,0,0,10,9,10,0,5,9,9,8,6,10,8,9,2,9,7,5,2,3,0,1,9,9,2,0,1,0,3,0,1,1,8,8,2,5,5,10,5,5,3,4,10,30,2,16,2,1,,65,3,0,5,,4,1,1,1,213,50,3,4,Poland
1501, 5/11/2020 11:29,PL,7,6,7,10,10,6,9,10,5,4,10,7,0,5,1,75,20,5,6,8,5,7,5,10,10,4,0,0,0,6,8,8,7,2,7,6,6,8,7,7,7,8,7,6,5,6,7,5,3,5,8,7,6,0,1,5,2,2,5,5,8,8,1,1,6,6,6,5,2,6,10,20,5,3,7,1,,74,3,2,5,,6,1,1,1,213,50,3,2,Poland
1559, 5/11/2020 11:30,PL,9,0,10,10,10,10,10,10,5,8,9,9,9,9,10,50,30,20,10,9,0,0,0,9,9,2,0,0,1,3,9,9,9,2,0,9,9,10,8,0,0,0,10,10,5,4,9,10,9,9,0,2,4,0,0,0,0,0,0,0,10,9,2,0,5,5,1,6,1,5,10,60,2,16,10,2,,74,1,1,5,,6,1,1,1,213,25,3,2,Poland
