RecordDate;Duration_sec;Country;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;k1w_tested_positive;AttCheck_1bots;AttCheck2
14/05/20 18:14;Not available;Uruguay;SPA;6;1;8;8;10;10;10;10;5;8;10;8;8;10;10;100,00;3,13;0,00;8;6;5;2;8;10;10;2;2;2;2;2;8;10;10;0;0;8;8;6;8;2;0;0;10;10;8;8;8;10;6;9;6;0;9;2;6;0;8;8;0;7;7;1;0;7;5;0;0;5;2;10;1;6;16;9;0,10;1;24;1;;60;3;3;1;Not available;8;1;1;2;213;0
14/05/20 18:22;Not available;Mexico;SPA;9;9;10;10;10;10;10;10;10;10;10;10;9;10;10;0,00;100,00;100,00;8;8;10;10;10;10;5;5;5;5;5;7;10;10;10;0;8;9;10;7;10;7;2;0;7;10;10;10;10;10;7;10;10;0;10;0;5;0;10;10;5;3;10;0;0;0;0;5;5;0;0;0;20;5;14;8;1,00;100;12;2;;54;3;3;1;Not available;6;1;1;1;213;0
14/05/20 18:26;Not available;Mexico;SPA;8;2;10;10;10;10;8;9;10;10;10;8;5;10;5;0,00;100,00;100,00;5;5;0;5;5;10;5;3;5;0;0;0;10;10;10;0;0;10;10;10;10;10;5;10;5;10;7;0;8;10;8;8;7;5;5;0;0;0;5;5;0;10;8;0;0;5;5;5;0;5;8;80;80;7;14;2;1,05;5;24;2;;32;3;0;6;Not available;6;1;1;1;213;0
14/05/20 18:27;Not available;Colombia;SPA;9;0;9;9;10;10;10;10;9;7;9;9;9;10;10;5,10;0,20;0,20;3;3;5;9;5;10;10;0;0;10;0;0;0;10;10;0;10;5;9;8;9;1;1;1;10;10;9;9;9;10;9;9;8;9;9;0;0;0;0;0;0;9;9;0;0;0;9;0;5;0;1;90;90;3;9;9;0,10;5;47;1;;51;3;2;3;Not available;3;1;1;1;213;0
14/05/20 18:28;Not available;Mexico;SPA;10;7;10;10;10;10;10;10;10;7;10;10;10;10;10;0,00;100,00;0,00;5;5;5;5;10;6;6;7;2;2;0;1;10;10;10;7;7;7;7;7;8;7;5;5;7;7;8;8;8;10;6;10;7;0;8;5;9;2;8;7;0;10;10;8;0;8;8;0;8;8;5;10;30;7;16;7;0,10;100;24;2;;49;3;1;1;Not available;7;1;1;1;213;0
14/05/20 18:32;Not available;Mexico;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;83,33;16,67;16,67;1;4;10;7;9;10;10;10;10;0;5;10;10;10;10;0;0;5;10;10;10;5;10;10;10;10;9;9;10;10;10;10;2;0;10;1;5;0;5;5;0;10;10;4;0;10;10;0;5;8;5;100;100;5;5;9;0,10;5;1;2;;42;3;2;1;Not available;6;1;1;2;213;10
14/05/20 18:35;Not available;Mexico;SPA;8;5;9;8;10;10;10;10;10;7;10;10;10;10;10;80,00;0,00;20,00;7;8;7;10;6;7;10;0;0;0;0;8;10;10;10;0;3;5;10;8;8;3;5;5;6;8;9;9;9;10;5;6;8;6;6;6;6;8;5;5;1;9;8;7;0;3;8;8;9;8;4;100;100;5;3;8;1,10;100;24;2;;37;3;0;1;Not available;8;1;1;2;213;0
14/05/20 18:40;Not available;El Salvador;SPA;10;0;10;10;10;9;10;9;7;9;10;10;7;9;10;0,00;66,67;33,33;7;8;7;7;7;10;10;5;5;3;3;7;10;10;10;2;2;2;9;6;6;4;8;9;8;8;8;7;7;8;7;9;7;1;9;6;7;1;6;3;4;10;5;5;1;4;7;1;2;3;8;50;50;2;14;8;0,10;5;24;2;;60;2;1;1;Not available;7;1;1;2;213;0
14/05/20 18:41;Not available;Venezuela;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;50,00;25,00;25,00;5;5;6;7;10;10;10;10;5;3;1;1;10;10;10;0;0;10;10;10;10;2;0;0;8;10;9;9;9;10;7;9;10;0;8;3;5;0;9;0;3;0;9;8;0;4;4;1;8;9;4;60;90;6;16;8;0,10;100;24;2;;57;1;3;3;Not available;7;1;1;1;213;0
14/05/20 18:44;Not available;Mexico;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;100,00;0,00;0,00;5;5;1;3;8;10;10;1;0;0;1;10;10;10;10;0;0;10;10;10;10;10;0;0;9;10;10;10;10;10;10;10;0;0;10;0;5;4;5;3;0;10;10;5;0;10;5;1;10;10;1;50;70;5;2;10;-0,10;100;24;2;;49;3;1;1;Not available;7;1;1;1;213;0
14/05/20 18:46;Not available;Uruguay;SPA;10;1;7;9;9;6;6;7;6;7;7;8;8;9;9;61,35;24,54;14,11;5;5;5;5;5;8;7;2;2;2;2;5;10;10;10;1;2;0;3;4;4;4;3;3;10;10;7;7;8;9;9;9;2;5;9;5;5;5;6;6;5;7;6;5;2;6;6;6;6;4;5;20;40;7;4;8;0,10;500;47;1;;24;1;0;4;Not available;5;1;1;1;213;0
14/05/20 18:53;Not available;Ecuador;SPA;9;0;10;10;10;10;10;10;10;10;10;10;10;10;10;75,00;25,00;25,00;4;5;7;5;5;10;10;0;0;0;0;10;10;10;10;0;0;10;10;6;6;5;8;8;9;9;8;8;9;7;9;9;6;3;8;2;5;0;8;7;5;10;10;5;0;9;9;0;6;6;0;0;10;5;9;9;0,10;100;24;2;;57;3;0;6;Not available;8;1;1;1;213;0
14/05/20 18:56;Not available;Cuba;SPA;10;0;10;9;10;10;10;10;9;9;10;10;8;10;5;100,00;100,00;0,00;8;4;0;0;0;10;10;0;0;0;0;0;10;10;10;0;0;10;10;1;8;0;0;0;7;7;9;9;9;10;6;8;5;1;9;0;5;0;5;0;0;10;10;0;0;5;0;0;0;8;10;80;80;7;2;5;0,10;5;24;1;;50;3;2;3;Not available;5;1;1;2;213;0
14/05/20 18:58;Not available;Mexico;SPA;2;9;2;9;9;10;10;10;9;9;9;9;9;9;9;0,00;50,00;50,00;6;6;8;9;9;10;10;0;0;0;0;2;10;1;9;0;0;8;9;7;8;8;1;1;8;9;9;8;8;10;6;8;9;5;7;8;7;0;9;5;1;8;7;1;1;8;7;5;5;1;2;100;100;5;16;8;0,10;1;12;2;;49;1;2;1;Not available;5;1;1;2;213;0
14/05/20 18:59;Not available;Mexico;SPA;10;0;10;7;10;4;5;8;8;10;10;10;10;10;10;0,00;50,00;50,00;5;6;7;5;5;7;5;0;0;0;0;5;10;10;10;0;0;5;10;10;10;6;6;10;10;10;10;10;10;10;9;10;8;0;8;5;5;0;6;4;0;6;10;7;0;6;5;5;5;2;6;50;50;6;16;7;0,10;100;24;2;;40;1;3;1;Not available;5;1;1;1;213;0
14/05/20 19:02;Not available;Mexico;SPA;9;0;10;10;10;10;9;1;10;10;5;5;2;9;10;47,62;0,95;0,95;7;6;0;3;2;2;0;3;3;3;3;1;10;1;8;0;2;10;7;9;9;8;1;1;2;4;2;0;2;1;3;9;6;4;4;6;1;8;5;0;4;7;7;6;0;5;8;8;2;1;4;20;40;3;1;7;0,10;100;243;2;;32;1;0;1;Not available;7;1;1;1;213;0
14/05/20 19:04;Not available;Mexico;SPA;10;0;10;10;10;6;1;10;10;10;10;10;10;10;4;81,16;18,84;0,00;6;7;0;0;0;10;6;0;0;1;0;0;10;10;10;0;0;5;6;6;6;7;5;5;4;5;5;8;10;10;6;9;5;5;5;8;7;1;2;1;1;8;10;5;0;8;5;4;0;0;0;50;95;5;5;10;0,10;100;24;2;;28;1;0;2;Not available;4;1;1;1;213;0
14/05/20 19:06;Not available;Mexico;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;74,52;12,74;12,74;5;5;10;10;10;10;10;5;5;10;10;5;10;10;10;0;0;1;10;10;10;10;0;0;10;10;10;10;10;10;10;10;0;0;10;0;0;0;0;0;0;10;10;10;0;10;10;0;10;10;9;50;80;5;16;10;0,10;10;24;2;;43;1;3;1;Not available;5;1;1;2;213;0
14/05/20 19:06;Not available;Guatemala;SPA;5;5;10;5;10;10;10;10;10;10;10;10;10;10;10;60,00;20,00;20,00;8;8;8;5;5;9;8;0;0;0;0;10;10;10;10;0;0;10;10;5;10;5;0;0;10;7;10;10;10;10;8;10;0;0;10;0;5;0;5;5;5;10;8;8;0;8;10;0;5;10;5;100;100;8;6;9;0,10;5;24;2;;52;3;1;2;Not available;6;1;1;2;213;1
14/05/20 19:07;Not available;Colombia;SPA;9;0;10;10;10;8;5;10;10;10;10;10;10;10;10;50,99;49,01;0,00;5;7;5;8;5;10;7;5;0;3;0;5;10;9;9;0;5;5;5;8;8;5;0;0;5;6;7;7;7;3;6;9;6;6;7;1;6;3;8;7;2;8;8;5;0;5;5;1;0;7;5;100;90;5;16;7;0,50;5;47;2;;40;2;0;2;Not available;7;1;1;2;213;0
14/05/20 19:15;Not available;Ecuador;SPA;9;0;10;10;10;10;10;10;10;10;10;10;10;10;10;76,92;15,38;15,38;3;6;5;4;5;10;8;9;1;0;5;1;10;0;10;0;0;9;8;7;8;8;5;5;7;7;4;7;7;8;3;7;7;6;6;1;5;0;6;5;1;9;10;7;0;7;9;1;5;9;8;60;80;5;1;4;0,10;100;24;1;;39;3;3;2;Not available;7;1;1;2;213;0
14/05/20 19:16;Not available;Uruguay;SPA;10;10;10;10;10;10;10;10;9;10;9;10;9;10;10;0,00;50,00;50,00;2;4;5;7;3;8;5;0;0;0;0;7;10;10;10;0;0;5;7;8;8;2;1;2;8;8;9;9;8;10;8;9;2;2;8;1;1;1;1;1;1;10;9;1;0;1;1;1;1;1;3;50;60;8;13;8;0,10;5;24;2;;60;3;3;1;Not available;7;1;1;1;213;0
14/05/20 19:18;Not available;Mexico;SPA;9;0;9;9;10;10;10;10;10;10;10;10;10;10;10;29,41;35,29;35,29;7;7;0;5;0;10;5;0;0;0;0;2;10;9;10;10;1;10;8;5;10;10;4;4;8;10;4;6;8;8;10;10;9;8;8;6;9;1;8;8;5;9;9;8;0;8;9;0;2;4;8;70;80;8;3;9;0,10;100;24;2;;33;3;0;6;Not available;4;1;1;1;213;0
14/05/20 19:18;Not available;Chile;SPA;9;0;9;9;10;10;10;10;10;10;10;10;10;10;10;46,80;53,20;0,00;7;7;9;5;5;10;9;9;5;0;0;2;9;9;9;1;1;3;5;3;7;3;7;7;8;9;7;9;9;10;8;9;8;2;9;1;7;1;6;6;0;9;7;2;2;8;2;2;5;2;3;90;90;5;8;8;0,05;100;37;2;;50;3;2;2;Not available;8;1;1;2;213;0
14/05/20 19:23;Not available;Puerto Rico;SPA;8;0;10;10;10;10;10;10;8;9;10;10;10;10;10;91,67;8,33;0,00;5;8;10;10;10;10;10;0;0;10;10;5;10;10;10;0;1;0;7;7;9;2;6;2;8;7;10;10;10;10;7;10;4;9;10;2;6;2;8;9;4;9;10;9;0;9;10;0;6;10;10;50;5;5;15;5;0,05;5;47;1;;76;3;4;6;Not available;8;1;1;1;213;0
14/05/20 19:29;Not available;Mexico;SPA;10;0;10;10;10;10;10;10;9;10;7;9;8;10;10;0,00;100,00;0,00;7;7;5;5;5;10;7;5;0;0;0;5;10;10;10;10;0;10;10;10;10;5;10;0;10;10;10;10;10;10;8;10;9;0;8;3;7;0;5;5;5;10;8;7;0;10;8;0;7;7;10;50;50;5;16;10;0,10;100;24;1;;57;3;4;6;Not available;10;1;1;1;213;5
14/05/20 19:30;Not available;Mexico;SPA;10;0;9;10;10;9;9;10;7;10;10;10;9;10;8;100,00;0,00;0,00;9;8;9;8;8;10;9;1;1;1;1;4;10;10;9;1;1;9;9;9;9;8;9;1;10;10;9;9;9;9;8;9;8;7;9;8;8;6;9;7;6;10;10;7;2;8;7;4;7;6;9;0;96;7;3;8;0,10;5;32;1;;53;3;3;1;Not available;8;1;1;2;213;0
14/05/20 19:42;Not available;Chile;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;100,00;5,00;5,00;5;5;8;10;5;5;9;1;4;0;0;1;10;10;10;0;0;10;10;7;9;0;0;0;8;8;10;10;10;10;6;10;6;0;9;1;5;0;10;9;2;10;8;8;0;9;9;1;9;9;10;60;70;8;1;8;0,10;100;24;2;;61;1;0;2;Not available;9;1;1;1;213;0
14/05/20 19:43;Not available;Mexico;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;50,00;0,00;50,00;7;8;5;5;0;10;5;5;5;7;5;5;10;10;10;0;0;10;7;7;8;0;5;8;7;8;5;7;8;8;8;8;8;8;8;0;5;5;0;0;0;10;10;10;0;10;10;0;10;10;10;100;100;5;3;9;0,10;100;24;2;;54;2;2;1;Not available;6;1;1;2;213;0
14/05/20 19:44;Not available;Mexico;SPA;8;2;10;10;10;10;10;10;9;10;10;10;10;10;10;100,00;0,00;0,00;7;8;9;8;8;10;10;4;1;0;1;7;10;10;10;0;9;10;10;8;8;8;5;5;9;8;8;9;8;10;7;10;3;0;9;3;3;0;8;5;1;10;10;1;0;7;8;1;9;9;9;40;80;8;9;7;0,10;5;24;1;;74;3;5;5;Not available;7;1;1;2;213;10
14/05/20 19:47;Not available;Mexico;SPA;6;10;9;10;10;7;3;9;1;9;8;9;5;7;10;83,33;16,67;0,00;8;9;5;5;5;9;0;3;2;0;2;1;10;9;10;0;0;8;9;10;9;9;5;3;9;9;7;9;9;9;9;9;0;0;9;3;8;0;5;7;1;10;10;7;0;9;9;9;7;6;10;1;5;7;16;8;0,10;1;15;1;;38;3;2;6;Not available;3;2;1;1;213;0
14/05/20 19:48;Not available;Mexico;SPA;10;0;10;7;10;8;7;10;9;10;10;10;8;10;10;89,29;10,71;0,00;7;9;5;5;5;8;7;5;5;5;5;5;10;10;10;0;0;2;2;7;7;5;10;10;10;10;10;10;10;10;8;10;8;1;8;5;5;1;5;0;0;10;10;10;0;10;10;0;0;5;5;100;100;4;3;9;0,10;100;47;2;;44;2;2;2;Not available;7;1;1;1;213;0
14/05/20 19:59;Not available;Mexico;SPA;9;0;9;7;9;8;8;9;9;6;7;10;8;10;10;0,00;100,00;57,14;7;0;0;3;10;10;10;10;10;10;10;0;0;0;0;10;0;0;10;10;10;5;0;0;10;8;8;9;9;10;5;10;5;2;8;2;9;0;0;0;5;10;3;0;0;0;5;0;8;2;5;50;50;5;9;9;0,10;5;47;1;;57;3;2;1;Not available;8;1;1;1;213;0
14/05/20 20:01;Not available;Colombia;SPA;8;7;7;10;10;10;10;10;10;10;10;10;10;10;9;91,95;10,34;0,00;4;7;3;1;5;9;7;5;5;5;5;1;10;9;8;1;2;8;5;8;7;7;1;0;8;9;8;9;7;10;7;9;2;2;8;3;9;3;8;5;0;8;8;8;0;7;8;0;8;8;5;11;95;5;5;8;0,10;100;24;2;;59;2;1;1;Not available;7;1;1;2;213;0
14/05/20 20:04;Not available;Mexico;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;100,00;0,00;4;7;7;7;10;7;7;0;0;0;0;5;10;10;10;0;5;10;10;10;10;5;0;0;5;10;5;7;5;7;10;10;7;7;7;5;7;0;5;7;5;5;7;7;0;7;10;0;8;7;5;0;10;4;16;6;0,05;5;47;2;;41;3;2;1;Not available;7;1;1;1;213;0
14/05/20 20:16;Not available;Mexico;SPA;10;8;10;10;10;10;10;8;5;10;10;10;10;10;10;42,00;58,00;58,00;8;8;8;5;5;10;8;0;0;0;0;5;10;10;10;0;0;10;10;10;10;0;5;0;10;10;8;10;10;10;8;8;8;1;10;5;7;5;5;5;0;10;10;0;0;0;0;0;0;0;5;100;100;5;16;10;0,10;5;24;2;;47;1;2;1;Not available;5;1;1;2;213;5
14/05/20 20:19;Not available;Peru;SPA;6;0;5;10;10;10;10;10;8;10;10;10;10;10;10;100,00;1,04;1,04;6;7;7;8;7;9;9;0;0;0;0;7;8;8;7;2;3;9;9;7;8;10;3;0;10;10;9;8;9;10;2;8;6;3;9;2;8;2;9;5;2;10;10;9;1;9;10;10;8;9;9;0;50;5;7;8;0,10;100;4,5;1;;60;3;4;1;Not available;8;1;1;2;213;0
14/05/20 20:26;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;48,64;48,64;27,02;5;6;10;5;10;10;10;0;0;0;0;0;10;10;10;0;0;10;10;10;10;0;0;0;10;10;10;10;10;10;10;10;0;0;10;0;10;0;10;10;0;10;10;0;0;10;10;0;10;10;10;50;50;5;14;10;0,10;100;12,5;1;;51;2;1;3;Not available;5;1;1;1;213;0
14/05/20 20:33;Not available;Ecuador;SPA;8;8;8;7;9;10;10;10;10;9;10;10;10;9;10;87,50;6,25;6,25;4;4;7;6;9;10;10;0;0;0;0;3;10;10;8;1;3;9;9;9;10;2;8;8;7;8;6;8;7;9;8;8;4;8;8;7;6;2;8;6;5;8;10;8;0;10;8;1;9;8;1;100;80;4;1;7;0,10;5;24;1;;30;1;2;1;Not available;5;1;1;2;213;0
14/05/20 20:36;Not available;Nicaragua;SPA;10;0;10;10;10;10;9;10;10;9;10;10;10;10;10;42,86;14,29;42,86;6;8;10;10;10;10;10;5;4;2;6;7;10;10;10;0;10;10;10;8;8;8;5;5;10;10;10;10;10;10;9;10;3;0;10;7;6;0;10;2;0;10;10;5;0;9;8;0;8;9;10;50;75;6;5;9;0,10;100;24;2;;54;3;2;2;Not available;8;1;1;2;213;0
14/05/20 20:36;Not available;El Salvador;SPA;8;3;6;5;5;8;7;9;9;5;10;10;10;10;10;5,00;66,67;28,33;7;8;2;8;2;2;1;0;0;0;0;0;10;10;10;0;1;8;8;7;8;8;1;1;8;8;8;8;8;8;6;9;5;1;8;1;0;0;3;0;0;8;8;0;0;0;7;0;2;2;9;98;90;5;6;7;0,10;53;1;1;;37;3;2;1;Not available;7;1;1;2;213;0
14/05/20 20:40;Not available;Panama;SPA;10;10;9;8;10;10;10;10;10;10;10;10;7;10;10;0,00;5,88;0,00;5;7;8;7;7;9;9;0;0;0;0;0;9;10;10;0;0;10;10;10;10;0;0;0;7;8;8;8;8;10;7;7;4;9;8;2;0;0;1;1;0;0;9;0;0;0;0;10;0;1;0;100;30;5;12;8;1,55;10000;24;2;;62;3;2;1;Not available;8;1;1;2;213;8
14/05/20 20:45;Not available;Mexico;SPA;9;0;10;10;10;10;10;10;10;10;5;9;9;9;10;0,00;100,00;0,00;5;6;5;5;5;10;10;5;6;5;5;5;10;0;10;0;0;5;5;5;5;5;10;10;9;9;6;6;7;9;9;10;4;7;7;5;10;0;5;6;0;10;8;5;0;5;5;0;5;5;5;0;30;7;5;9;0,11;5;24;2;;36;3;2;2;Not available;5;1;1;1;213;0
14/05/20 20:48;Not available;Mexico;SPA;0;0;0;4;2;0;2;1;0;1;0;0;0;0;0;50,00;50,00;0,00;7;7;4;2;0;0;0;0;4;4;4;0;10;10;10;0;7;1;5;9;10;8;0;0;9;9;3;4;6;5;4;9;3;0;7;2;6;2;2;3;4;10;7;5;0;9;9;1;6;5;7;0;50;5;16;8;0,10;100;24;2;;62;1;3;2;Not available;7;1;1;1;213;0
14/05/20 20:49;Not available;Costa Rica;SPA;9;1;10;9;10;10;10;9;9;10;10;8;9;10;10;33,33;33,33;33,33;7;8;5;1;0;10;5;0;0;0;0;0;10;10;10;0;1;5;10;9;9;1;0;0;9;9;6;6;9;9;5;8;3;7;6;6;9;0;7;6;0;10;7;6;0;5;3;2;1;9;7;50;70;5;12;8;0,10;5;47;2;;67;1;4;1;Not available;6;1;1;1;213;0
14/05/20 20:52;Not available;Guatemala;SPA;5;0;10;10;10;10;9;8;8;10;7;9;9;8;8;28,57;42,86;28,57;5;5;7;7;7;10;8;0;0;0;0;1;10;10;10;0;1;10;9;8;8;1;3;5;6;6;5;4;6;6;6;9;4;3;6;1;1;1;1;1;1;9;9;5;0;6;7;0;1;2;1;80;80;7;12;8;0,05;5;47;1;;41;2;0;6;Not available;6;1;1;1;213;0
14/05/20 20:53;Not available;Mexico;SPA;8;3;8;9;10;9;9;9;9;9;10;10;10;10;10;33,33;50,00;16,67;7;6;8;8;7;10;9;5;5;7;5;1;10;10;10;0;3;1;4;5;7;5;3;3;9;9;9;9;8;9;10;10;10;7;9;1;7;0;8;0;0;10;10;5;0;7;5;2;5;2;6;50;100;5;16;7;0,10;100;24;1;;38;2;4;3;Not available;5;1;1;1;213;0
14/05/20 20:58;Not available;Ecuador;SPA;10;0;10;10;10;5;10;10;10;5;5;10;10;10;10;0,00;0,00;0,00;0;5;0;10;5;10;5;0;0;0;0;10;10;10;10;0;5;5;10;10;10;10;0;0;5;5;5;5;8;1;4;9;0;0;8;0;0;0;9;0;5;10;10;10;0;10;10;10;10;10;10;100;99;5;14;10;10,00;500;24;2;;54;1;4;3;Not available;8;1;1;1;213;5
14/05/20 21:05;Not available;Mexico;SPA;9;0;9;9;10;10;10;10;10;10;8;10;6;10;10;100,00;0,00;0,00;8;8;8;8;8;9;9;7;5;0;0;8;10;0;10;0;0;7;8;8;5;5;5;5;8;8;6;8;8;7;9;9;7;2;8;1;8;1;7;0;2;10;9;5;0;7;8;0;0;0;2;95;80;5;9;8;0,10;1;24;1;;38;3;3;2;Not available;2;1;1;1;213;0
14/05/20 21:07;Not available;Venezuela;SPA;10;1;10;9;9;5;5;10;5;10;10;10;10;7;1;0,00;100,00;0,00;6;7;7;9;4;10;10;10;2;0;5;0;10;10;10;0;0;10;10;10;10;0;0;0;8;5;7;8;10;10;10;10;0;0;10;0;1;0;0;0;0;10;10;0;0;3;7;0;8;9;0;50;90;7;5;10;0,10;100;24;1;;52;2;2;6;Not available;7;1;1;1;213;0
14/05/20 21:11;Not available;Mexico;SPA;9;0;10;10;10;10;10;10;10;10;10;10;10;10;10;13,33;66,67;33,33;7;7;5;2;2;7;8;2;0;0;0;1;10;10;10;0;1;1;2;3;4;3;0;0;7;7;8;8;8;8;7;9;1;0;9;1;5;0;5;1;0;10;10;0;0;9;10;0;9;9;9;80;50;7;5;7;0,10;100;24;2;;55;3;1;6;Not available;7;1;1;2;213;0
14/05/20 21:21;Not available;Mexico;SPA;10;0;10;5;10;8;7;10;5;10;10;10;10;10;10;50,00;33,33;16,67;3;5;4;8;5;7;3;3;0;0;0;0;10;0;10;0;0;7;8;10;9;9;0;0;3;6;10;8;8;8;5;8;5;5;3;2;3;4;8;5;0;10;10;8;0;7;9;0;9;10;7;100;100;5;15;8;0,10;5;24;2;;32;2;0;1;Not available;7;1;1;1;213;0
14/05/20 21:24;Not available;Colombia;SPA;8;10;8;10;10;10;10;10;10;10;10;10;5;8;8;0,00;0,00;0,00;7;7;10;10;3;10;10;0;0;0;0;6;10;10;10;0;0;9;8;5;5;5;5;5;10;10;7;8;9;10;10;10;8;0;8;0;8;0;8;7;6;7;8;2;0;0;0;7;7;8;7;100;100;5;16;8;0,10;100;24;2;;50;2;0;1;Not available;9;1;1;1;213;0
14/05/20 21:30;Not available;Mexico;SPA;10;0;10;10;10;9;9;9;8;9;10;10;10;10;10;50,00;43,75;6,25;5;5;5;7;6;8;8;0;0;0;0;0;10;3;9;0;0;8;8;8;8;8;3;3;8;8;8;8;8;8;7;8;8;5;7;4;4;0;0;0;5;5;4;0;0;0;0;5;0;0;3;5;50;7;14;4;0,10;5;24;1;;51;3;3;1;Not available;5;1;1;1;213;0
14/05/20 21:30;Not available;Mexico;SPA;5;7;8;9;10;10;10;10;9;9;9;10;6;9;9;57,14;28,57;14,29;6;8;2;5;5;9;7;3;5;5;5;7;9;9;8;1;3;5;7;7;9;8;5;2;6;9;7;5;5;6;2;10;3;6;7;7;5;1;8;6;5;9;7;5;0;5;5;1;6;5;9;70;80;4;3;6;0,10;100;48;2;;37;1;0;1;Not available;7;1;1;1;213;0
14/05/20 21:43;Not available;Mexico;SPA;10;7;7;10;10;10;10;10;10;10;10;10;10;10;10;100,00;75,00;75,00;6;5;7;8;8;10;10;9;7;5;7;6;10;10;5;5;5;10;10;8;9;9;8;8;9;9;9;9;9;9;9;9;5;9;9;9;9;6;8;7;5;10;8;7;5;6;5;5;5;5;8;75;50;5;16;7;0,10;5;24;1;;53;2;4;6;Not available;8;1;1;1;213;10
14/05/20 21:45;Not available;Mexico;SPA;8;7;9;8;9;10;6;10;5;10;6;8;8;8;5;50,00;25,00;25,00;7;7;0;0;2;5;5;2;3;5;0;2;10;10;10;0;3;5;6;7;8;5;1;0;7;7;2;8;7;6;8;10;0;0;8;3;8;2;7;5;0;8;8;0;0;0;5;2;0;7;5;5;20;5;4;9;0,50;5;47;1;;45;1;2;6;Not available;8;1;1;1;213;0
14/05/20 21:47;Not available;Venezuela;SPA;10;9;9;10;0;10;10;10;8;10;10;10;10;10;10;40,00;30,00;30,00;8;8;10;10;5;10;4;5;0;0;0;0;10;10;10;0;0;10;10;10;10;0;0;0;10;10;10;10;10;10;10;10;1;0;10;0;0;0;10;8;0;10;10;0;0;10;10;0;10;10;10;50;100;5;9;9;0,10;1;50;1;;35;1;0;6;Not available;5;1;1;2;213;0
14/05/20 21:49;Not available;Mexico;SPA;10;0;10;10;10;10;10;10;10;5;10;10;6;10;10;80,00;20,00;0,00;5;6;5;10;5;5;4;3;1;5;2;5;10;10;10;0;2;10;10;10;10;8;1;1;7;7;9;8;10;8;10;10;7;1;7;3;8;3;5;4;2;10;10;8;0;7;8;0;3;8;8;0;30;5;14;9;0,05;5;12;2;;48;3;2;1;Not available;7;1;1;1;213;0
14/05/20 21:49;Not available;Mexico;SPA;9;0;9;9;9;10;9;10;10;10;10;10;10;10;10;47,41;29,63;17,78;7;7;5;5;8;9;5;0;0;0;0;8;10;9;10;2;0;9;9;9;9;2;5;5;3;7;8;8;8;9;9;10;7;1;6;0;8;0;7;2;0;9;9;4;0;5;3;0;7;6;10;30;30;7;4;7;0,10;100;24;2;;55;3;1;2;Not available;7;1;1;2;213;6
14/05/20 21:50;Not available;Mexico;SPA;9;0;9;9;10;10;10;10;10;10;10;10;10;10;10;100,00;100,00;100,00;8;8;0;10;0;10;10;0;0;0;0;10;10;10;10;0;0;9;9;5;5;1;8;8;8;8;5;5;5;7;10;10;8;8;8;0;5;0;10;0;0;10;10;5;0;5;5;0;8;7;10;50;20;5;16;8;1,11;20;10;2;;37;1;0;5;Not available;6;1;1;1;213;0
14/05/20 21:57;Not available;Colombia;SPA;9;8;9;9;10;10;10;10;10;10;10;10;5;10;5;33,71;11,24;11,24;6;8;8;10;8;10;10;0;0;0;0;0;10;10;10;0;0;10;10;10;10;5;0;0;8;10;7;8;10;10;8;10;6;6;8;0;8;0;7;4;0;10;10;9;0;8;8;0;8;4;9;100;100;5;16;6;0,10;5000;24;2;;26;1;0;1;Not available;6;1;1;1;213;0
