"","RecordedDate","Duration_sec","Country","Language","physical_contact_1","physical_contact_2","physical_contact_3","physical_contact_4","physical_contact_5","physical_hygiene_1","physical_hygiene_2","physical_hygiene_3","physical_hygiene_4","physical_hygiene_5","policy_support_1","policy_support_2","policy_support_3","policy_support_4","policy_support_5","generosity_1","generosity_2","generosity_3","psych_wellbeing1","psych_wellbeing2","collective_narcis_1","collective_narcis_2","collective_narcis_3","national_identity_1","national_identity_2","Conspiracy_theories_1","Conspiracy_theories_2","Conspiracy_theories_3","Conspiracy_theories_4","open_mindedness_1","open_mindedness_2","open_mindedness_3","open_mindedness_4","open_mindness_5","open_mindness_6","morality_as_cooperat_1","morality_as_cooperat_2","morality_as_cooperat_3","morality_as_cooperat_4","morality_as_cooperat_5","morality_as_cooperat_6","morality_as_cooperat_7","trait_optimism_1","trait_optimism_2","social_belonging_1","social_belonging_2","social_belonging_3","social_belonging_4","trait_self_control_1","trait_self_control_2","trait_self_control_3","trait_self_control_4","self_esteem","narcissism_1","narcissism_2","narcissism_3","narcissism_4","narcissism_5","narcissism_6","Moral_ID_1","Moral_ID_2","Moral_ID_3","Moral_ID_4","Moral_ID_5","Moral_ID_6","Moral_ID_7","Moral_ID_8","Moral_ID_9","Moral_ID_10","risk_perception_1","risk_perception_2","political_ideology","moral_circle","health_cond","CRT1","CRT2","CRT3","sex","sex_other","age","marital_status","children","employ_status","employ_status_other","Ladder","urban","tested_positive","know_tested_positive","AttCheck_nobots","AttCheck2"
"699","11/05/2020 00:52",1385,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,7,7,7,7,7,10,10,10,10,10,50,50,0,NA,NA,1,2,2,10,10,0,0,0,0,4,10,10,10,0,0,8,9,8,6,2,0,0,NA,NA,10,9,7,9,9,9,6,1,3,2,1,2,0,1,0,8,10,9,0,1,9,6,0,0,0,50,50,4,9,5,"","","",1,"",46,3,2,1,"",5,2,1,2,"213",NA
"700","11/05/2020 01:26",160,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",40,1,0,1,"",5,1,1,2,"213",NA
"701","11/05/2020 01:30",410,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,10,NA,NA,NA,NA,NA,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,NA,NA,NA,NA,NA,7,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,9,NA,"","","",3,"mention",38,3,1,1,"",5,1,1,1,"213",NA
"702","11/05/2020 02:56",1546,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,90,6,4,8,7,10,10,10,10,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,0,0,10,10,6,2,10,4,0,10,10,10,0,10,10,0,10,10,8,10,0,8,12,8,"","","",3,"",180,3,33,3,"",1,3,1,1,"213",NA
"703","11/05/2020 03:51",346,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",47,3,2,2,"",5,1,1,1,"213",NA
"704","11/05/2020 04:37",412,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,8,7,10,3,5,1,5,1,10,8,30,45,25,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,5,10,10,8,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",19,2,0,4,"",5,1,1,2,"213",NA
"705","11/05/2020 04:45",546,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,NA,NA,NA,5,6,5,5,5,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"","","",1,"",23,1,0,4,"",7,1,1,1,"213",NA
"706","11/05/2020 05:00",736,"MOROCCO","ARABIC",10,0,10,10,10,NA,NA,NA,NA,NA,10,10,10,10,10,NA,NA,NA,NA,NA,3,3,3,0,0,5,5,5,5,7,10,10,10,0,0,5,5,5,5,5,5,5,NA,NA,10,10,10,10,3,6,6,2,10,0,8,0,9,0,0,10,5,5,0,8,5,1,8,1,1,20,50,NA,NA,8,"","","",2,"",33,1,0,6,"Doctoral researcher also work as a contractor",3,1,1,1,"213",NA
"707","11/05/2020 05:02",335,"MOROCCO","ARABIC",10,0,10,10,10,10,7,10,3,6,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,NA,NA,5,7,10,10,0,3,5,5,5,5,5,5,5,0,0,NA,NA,NA,NA,10,4,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",19,1,0,4,"",10,1,1,1,"213",NA
"708","11/05/2020 05:08",278,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,10,10,NA,NA,NA,NA,5,7,10,5,0,2,NA,NA,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"","","",2,"",26,2,0,1,"",2,1,1,1,"213",NA
"709","11/05/2020 05:10",769,"MOROCCO","ARABIC",10,2,9,9,10,3,3,5,6,5,0,1,1,1,2,95,5,0,0,0,8,6,8,8,9,1,1,3,7,6,10,8,8,8,9,8,9,9,1,2,6,6,10,8,7,8,8,9,6,6,6,7,3,6,6,3,7,7,8,9,9,7,0,6,9,1,7,8,8,70,50,2,9,1,"","","",1,"",22,1,0,4,"",5,1,1,1,"213",3
"710","11/05/2020 05:23",461,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,9,7,10,10,7,10,10,10,10,10,NA,NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,7,10,4,7,10,10,NA,NA,NA,NA,NA,NA,NA,7,10,2,0,10,9,6,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",24,1,0,4,"",8,1,1,1,"213",NA
"711","11/05/2020 05:29",138,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",27,2,0,4,"",5,NA,NA,NA,NA,NA
"712","11/05/2020 05:34",250,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,10,10,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"","","",1,"",38,3,2,1,"",7,1,1,1,"213",NA
"713","11/05/2020 05:53",324,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",56,3,1,6,"",5,1,1,1,"213",NA
"714","11/05/2020 05:54",3977,"MOROCCO","ARABIC",10,0,0,9,7,8,8,9,8,9,7,10,8,8,10,45,25,30,8,8,0,3,2,10,9,5,5,5,6,1,9,9,10,0,2,6,6,9,9,6,4,2,10,10,3,7,3,3,9,9,6,4,8,6,8,0,10,4,0,9,9,9,1,7,7,1,6,6,10,0,0,4,14,9,"50","300","4",2,"",20,1,0,4,"",7,1,1,1,"213",5
"715","11/05/2020 06:19",164,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",44,3,5,2,"",NA,NA,NA,NA,NA,NA
"716","11/05/2020 07:09",849,"MOROCCO","ARABIC",8,1,10,10,10,5,1,1,7,5,10,8,8,8,8,20,50,30,6,6,6,6,6,5,5,5,5,5,5,4,8,7,7,1,4,5,5,5,5,2,5,5,8,7,5,5,5,5,7,7,3,1,NA,3,3,6,6,7,3,2,4,NA,2,5,5,3,5,0,NA,0,70,5,NA,7,"","","",NA,"",30,NA,NA,NA,"",10,NA,1,1,"213",NA
"717","11/05/2020 07:33",103,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",34,1,0,6,"I used to work and now I stopped because of Corona",6,1,1,1,"213",NA
"718","11/05/2020 07:45",306,"MOROCCO","ARABIC",9,1,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,1,1,2,6,5,5,4,5,40,70,5,NA,NA,"","","",2,"",19,1,0,4,"",5,1,1,1,"213",NA
"719","11/05/2020 08:39",545,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,8,80,20,0,6,7,10,7,10,10,10,3,5,5,3,NA,NA,NA,NA,NA,NA,10,10,10,10,7,10,10,10,10,8,9,9,10,10,9,4,2,10,7,8,0,9,10,0,10,10,10,0,9,6,0,0,0,10,0,0,NA,NA,10,"","","",1,"",32,3,1,1,"",5,1,1,2,"213",NA
"720","11/05/2020 13:08",1620,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,6,6,8,10,10,10,10,10,40,50,10,8,10,7,10,10,10,5,5,5,5,0,10,10,10,10,0,5,5,5,5,5,5,5,7,7,8,8,8,10,8,8,5,7,4,0,2,0,6,0,0,10,10,5,0,8,5,1,3,1,10,50,50,5,16,8,"50","900","8",2,"",24,3,0,6,"",5,1,1,1,"213",10
"721","11/05/2020 13:19",103,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",22,1,0,4,"",4,1,1,1,"213",NA
"722","11/05/2020 13:23",262,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,10,9,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,9,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,"",18,NA,NA,NA,"",5,1,1,1,"213",NA
"723","11/05/2020 14:12",241,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",30,3,1,1,"",5,1,1,2,"213",NA
"724","11/05/2020 14:21",349,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,5,3,8,NA,NA,NA,4,7,8,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,9,9,8,5,2,9,9,8,9,9,10,NA,NA,NA,NA,NA,6,7,3,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"","","",1,"",34,1,NA,1,"",5,1,1,1,"213",NA
"725","11/05/2020 14:25",107,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",33,1,0,1,"",5,NA,NA,NA,NA,NA
"726","11/05/2020 14:34",1240,"MOROCCO","ARABIC",10,0,9,10,10,9,9,10,6,10,NA,NA,NA,NA,NA,50,50,0,8,5,7,6,10,10,4,0,0,0,0,2,10,10,10,0,1,0,0,0,0,0,0,0,7,7,NA,NA,NA,NA,6,10,7,9,NA,1,NA,0,7,2,NA,10,10,1,0,0,0,0,0,0,10,10,100,NA,14,9,"","","",1,"",32,3,1,1,"",4,1,1,1,"213",NA
"727","11/05/2020 15:00",163586,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,40,10,6,5,10,10,10,10,10,1,0,0,1,3,10,10,10,0,0,10,10,10,10,5,5,10,8,5,8,8,8,8,3,7,6,1,4,1,0,8,7,0,0,10,8,5,0,5,8,0,5,7,10,20,30,5,9,5,"50","3","7",2,"",24,1,0,1,"",5,1,1,1,"213",9
"728","11/05/2020 15:16",140,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",3,"female",40,1,0,2,"",3,NA,NA,NA,NA,NA
"729","11/05/2020 15:35",917,"MOROCCO","ARABIC",10,0,10,10,10,8,8,8,8,8,5,5,5,10,5,60,30,10,8,8,9,3,9,10,10,5,5,0,0,5,10,9,8,0,0,8,9,8,9,5,5,9,10,10,8,8,8,10,8,8,1,5,8,1,10,0,8,5,0,10,9,2,0,6,5,1,5,0,0,50,50,4,14,8,"","","",1,"",33,1,0,1,"",5,1,1,2,"213",3
"730","11/05/2020 16:48",506,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,10,50,30,20,NA,NA,7,5,4,NA,NA,NA,NA,NA,NA,2,9,7,8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,9,NA,"","","",3,"female",25,1,NA,4,"",5,1,1,1,"213",NA
"731","11/05/2020 16:51",332,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",42,1,0,3,"",5,2,1,1,"213",NA
"732","11/05/2020 17:08",1265,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,30,50,20,4,6,10,10,7,10,10,8,1,1,0,5,10,10,10,4,0,8,6,10,10,1,10,10,7,8,10,10,10,10,10,8,6,8,8,7,5,0,8,1,0,10,10,0,0,4,7,0,9,3,10,80,30,5,14,8,"50","300","4",2,"",24,3,0,1,"",6,1,1,1,"213",8
"733","11/05/2020 17:08",690,"MOROCCO","ARABIC",10,0,10,8,10,6,3,7,9,9,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,6,5,NA,NA,NA,NA,NA,NA,NA,6,10,0,0,6,4,0,0,0,0,NA,NA,5,NA,NA,"","","",2,"",22,1,0,1,"",5,1,1,2,"213",NA
"734","11/05/2020 18:24",10664,"MOROCCO","ARABIC",10,1,9,9,8,9,9,10,9,9,9,9,9,9,7,10,80,10,5,4,8,8,7,9,9,5,5,4,4,8,10,8,7,1,2,3,3,3,3,2,2,3,9,9,8,8,6,8,8,8,6,2,8,6,5,0,8,8,1,9,10,6,1,8,8,1,8,7,5,60,90,2,16,9,"","","",2,"",31,2,0,3,"",10,2,1,1,"213",5
"735","11/05/2020 18:31",12608,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,7,1,NA,NA,NA,NA,NA,NA,NA,10,10,6,0,7,8,0,5,5,8,NA,NA,NA,NA,NA,"","","",1,"",29,2,0,1,"",3,1,1,2,"213",NA
"736","11/05/2020 18:59",148791,"MOROCCO","ARABIC",0,10,0,0,0,0,0,0,0,2,10,5,5,5,0,100,0,0,3,3,2,2,1,10,8,10,10,10,10,5,5,5,10,5,0,5,5,5,5,5,5,5,3,0,5,5,5,5,5,5,NA,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,10,"","","",1,"",18,1,0,3,"",9,2,1,2,"213",NA
"737","11/05/2020 19:40",222,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",36,1,0,3,"",6,NA,NA,NA,NA,NA
"738","11/05/2020 19:45",1192,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,5,NA,NA,NA,NA,NA,80,15,5,4,5,5,6,5,10,10,5,0,0,0,1,10,10,10,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,8,6,NA,NA,NA,NA,10,5,5,0,0,0,7,10,5,0,0,0,0,0,0,0,5,50,20,5,5,7,"","","",2,"",24,1,0,4,"",5,1,1,2,"213",NA
"739","11/05/2020 19:46",498,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,8,9,8,9,3,2,NA,NA,NA,NA,NA,NA,NA,9,9,7,5,8,8,1,8,8,9,40,50,NA,NA,NA,"","","",2,"",40,1,0,6,"employee",5,1,1,1,"213",NA
"740","11/05/2020 20:28",785,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,10,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,16,NA,"","","",2,"",26,1,0,1,"",5,1,1,1,"213",NA
"741","11/05/2020 20:46",138393,"MOROCCO","ARABIC",8,0,3,10,10,NA,NA,NA,NA,NA,2,2,2,5,5,NA,NA,NA,NA,NA,10,10,10,10,10,10,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,10,7,4,5,NA,0,7,0,7,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,30,NA,NA,5,"","","",1,"",77,3,3,5,"",7,1,1,2,"213",NA
"742","11/05/2020 20:58",1058,"MOROCCO","ARABIC",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,70,20,3,7,10,10,10,10,0,10,4,8,5,10,10,10,10,0,10,10,9,10,10,5,10,3,10,9,6,7,8,4,8,10,4,2,10,10,4,2,10,10,0,10,10,10,0,10,10,0,NA,0,10,0,0,7,16,4,"50","900","",2,"",19,1,0,4,"",2,1,1,2,"213",0
"743","11/05/2020 21:33",629,"MOROCCO","ARABIC",10,5,0,10,10,5,5,10,10,10,5,5,5,10,10,60,10,30,6,6,5,5,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,10,0,5,0,5,10,0,0,0,8,10,10,0,0,2,5,5,NA,1,0,20,40,5,12,5,"","","",2,"",20,1,0,4,"",5,1,1,1,"213",5
"744","11/05/2020 22:11",698,"MOROCCO","ARABIC",7,6,7,10,10,8,8,9,9,10,8,8,8,8,9,60,20,20,6,7,9,8,7,9,9,7,7,7,8,6,9,7,6,8,8,7,7,7,7,4,2,3,9,7,8,9,9,9,9,8,6,7,9,7,9,NA,8,7,NA,8,8,6,0,5,3,7,6,4,9,70,30,7,1,7,"","","",2,"",22,2,0,3,"",5,1,1,1,"213",6
"745","11/05/2020 22:12",744,"MOROCCO","ARABIC",10,0,10,10,10,10,7,7,7,10,10,10,10,10,10,NA,NA,NA,8,7,10,10,10,NA,NA,10,5,10,10,6,10,10,10,0,2,10,10,10,10,9,6,0,10,10,1,10,10,10,9,9,6,1,10,0,9,0,10,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,80,5,10,9,"","","",2,"",30,1,0,2,"",3,1,1,1,"213",NA
"746","11/05/2020 22:53",81,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",20,1,0,4,"",NA,NA,NA,NA,NA,NA
"747","11/05/2020 23:55",327,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",3,"",24,1,0,3,"",5,1,1,1,"213",NA
"748","12/05/2020 00:39",1207,"MOROCCO","ARABIC",10,0,10,10,10,NA,NA,NA,NA,NA,0,2,2,2,10,NA,NA,NA,NA,NA,10,10,10,10,0,5,7,5,5,0,10,10,0,0,0,5,5,5,10,5,5,5,0,5,7,0,4,5,10,2,2,0,NA,NA,NA,NA,NA,NA,NA,5,5,5,0,0,5,5,5,5,5,NA,NA,5,16,1,"","","",1,"",28,1,0,3,"",10,1,1,1,"213",NA
"749","12/05/2020 00:56",387,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,NA,NA,10,10,8,10,10,7,5,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"","","",1,"",32,3,1,1,"",5,1,1,2,"213",NA
"750","12/05/2020 01:17",206,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",23,2,0,1,"",3,1,1,1,"213",NA
